timestamp,user_id,action,fir_number,case_type,resource,classification,ip_address,location,device,status,risk_score
2025-09-15T12:53:06.792359,POL0039,nafis_search,FIR/39/2024,IPC Section 302,warrants,Public,106.5.69.87,Coimbatore,Vehicle MDT,success,0
2025-11-06T17:26:06.792363,POL0065,issue_warrant,FIR/129/2024,IPC Section 302,fir_records,Public,106.42.244.44,Nagpur,Vehicle MDT,success,31
2026-01-05T01:55:06.792368,POL0048,nafis_search,FIR/48/2026,IPC Section 420,cctns_database,Confidential,117.197.151.36,Pune,Police Terminal,success,98
2025-09-23T23:11:06.792373,POL0050,view_fir,FIR/202/2026,Traffic Violation,cctns_database,Public,49.131.66.82,Kolkata,Vehicle MDT,success,30
2025-12-03T19:31:06.792378,POL0076,close_case,FIR/642/2025,IPC Section 302,evidence_locker,Restricted,123.127.194.234,Chandigarh,Mobile Device,success,44
2025-10-23T06:58:06.792382,POL0015,cctns_search,FIR/631/2026,NDPS Act,evidence_locker,Confidential,123.67.25.157,Ahmedabad,Police Terminal,success,89
2025-10-25T00:18:06.792387,POL0021,cctns_search,FIR/563/2024,IPC Section 420,fir_records,Restricted,1.181.26.47,Chandigarh,Police Terminal,success,9
2025-08-29T06:28:06.792392,POL0068,issue_warrant,FIR/817/2026,IPC Section 420,cctns_database,Public,49.14.28.23,Kochi,Police Terminal,success,16
2026-01-05T05:32:06.792397,POL0058,cctns_search,FIR/279/2024,IPC Section 420,nafis_records,Restricted,103.53.66.104,Nagpur,Police Terminal,denied,44
2026-01-11T18:54:06.792402,POL0021,access_evidence,FIR/905/2024,IT Act,warrants,Public,49.81.104.48,Lucknow,Police Terminal,success,47
2025-11-27T06:56:06.792406,POL0073,issue_warrant,FIR/521/2024,IPC Section 420,evidence_locker,Public,27.249.49.93,Coimbatore,Police Terminal,success,55
2025-10-10T04:27:06.792411,POL0020,nafis_search,FIR/51/2024,Traffic Violation,nafis_records,Restricted,1.174.77.122,Hyderabad,Mobile Device,success,24
2025-11-20T21:52:06.792416,POL0062,close_case,FIR/58/2024,IPC Section 302,nafis_records,Public,115.126.161.173,Lucknow,Police Terminal,success,76
2025-10-27T15:37:06.792421,POL0042,close_case,FIR/690/2026,IPC Section 302,nafis_records,Public,103.244.188.150,Kochi,Vehicle MDT,success,91
2026-01-10T01:32:06.792426,POL0036,cctns_search,FIR/351/2026,Traffic Violation,warrants,Confidential,103.109.132.136,Kochi,Mobile Device,success,77
2025-10-20T02:02:06.792430,POL0069,run_criminal_check,FIR/914/2026,NDPS Act,fir_records,Restricted,1.125.120.129,Coimbatore,Police Terminal,success,77
2025-10-11T11:24:06.792436,POL0024,issue_warrant,FIR/771/2026,IPC Section 302,fir_records,Confidential,27.197.115.7,Mumbai,Mobile Device,success,21
2025-12-14T00:40:06.792441,POL0017,access_evidence,FIR/324/2024,IT Act,fir_records,Restricted,103.117.192.24,Mumbai,Vehicle MDT,denied,21
2026-02-07T10:27:06.792446,POL0038,access_evidence,FIR/230/2024,IPC Section 302,fir_records,Confidential,106.228.65.104,Kolkata,Mobile Device,success,60
2026-02-03T20:21:06.792450,POL0073,nafis_search,FIR/724/2025,IPC Section 420,nafis_records,Restricted,117.80.146.152,Surat,Vehicle MDT,success,14
2025-12-22T03:08:06.792454,POL0006,close_case,FIR/823/2025,Traffic Violation,cctns_database,Public,27.21.148.102,Hyderabad,Mobile Device,denied,64
2026-01-22T08:28:06.792459,POL0033,nafis_search,FIR/63/2026,IT Act,warrants,Restricted,27.119.58.23,Mumbai,Police Terminal,success,81
2026-02-13T14:14:06.792463,POL0062,update_case_status,FIR/992/2026,NDPS Act,warrants,Restricted,115.238.37.152,Vadodara,Mobile Device,success,11
2025-10-30T23:44:06.792468,POL0044,run_criminal_check,FIR/727/2026,NDPS Act,warrants,Confidential,1.73.197.184,Mumbai,Police Terminal,denied,88
2026-02-10T20:56:06.792472,POL0061,cctns_search,FIR/871/2024,IT Act,nafis_records,Confidential,103.6.206.189,Bangalore,Vehicle MDT,success,31
2025-11-03T22:08:06.792476,POL0059,access_evidence,FIR/552/2026,IPC Section 420,fir_records,Confidential,123.169.173.71,Kanpur,Vehicle MDT,success,45
2025-11-13T12:54:06.792480,POL0073,access_evidence,FIR/827/2026,NDPS Act,warrants,Confidential,115.126.248.28,Chandigarh,Mobile Device,success,10
2025-11-20T19:10:06.792485,POL0015,close_case,FIR/157/2025,NDPS Act,fir_records,Restricted,106.189.122.117,Delhi,Vehicle MDT,success,81
2025-12-23T06:01:06.792489,POL0055,cctns_search,FIR/436/2026,IPC Section 302,evidence_locker,Confidential,123.215.151.9,Kolkata,Mobile Device,success,90
2025-12-26T06:34:06.792494,POL0043,run_criminal_check,FIR/454/2025,IPC Section 302,cctns_database,Public,106.162.209.215,Jaipur,Vehicle MDT,success,74
2025-09-04T00:20:06.792498,POL0047,nafis_search,FIR/107/2024,IPC Section 420,warrants,Public,117.206.12.136,Jaipur,Vehicle MDT,success,91
2025-11-18T06:34:06.792502,POL0041,access_evidence,FIR/255/2025,IPC Section 420,evidence_locker,Confidential,115.106.57.123,Kolkata,Mobile Device,denied,12
2025-11-01T12:00:06.792506,POL0055,view_fir,FIR/819/2025,IPC Section 302,cctns_database,Public,117.115.212.48,Ahmedabad,Police Terminal,success,46
2026-01-13T05:55:06.792510,POL0026,view_fir,FIR/287/2024,IT Act,nafis_records,Public,1.128.124.150,Kanpur,Vehicle MDT,denied,30
2026-01-09T05:05:06.792515,POL0062,nafis_search,FIR/391/2024,IPC Section 302,fir_records,Restricted,115.191.220.96,Mumbai,Vehicle MDT,success,63
2025-11-22T06:46:06.792519,POL0055,view_fir,FIR/848/2026,NDPS Act,evidence_locker,Confidential,117.91.68.88,Visakhapatnam,Mobile Device,denied,63
2025-12-22T00:53:06.792523,POL0057,cctns_search,FIR/638/2026,IPC Section 302,fir_records,Restricted,49.1.198.238,Bangalore,Police Terminal,success,28
2025-08-27T09:52:06.792527,POL0073,cctns_search,FIR/610/2024,IT Act,cctns_database,Restricted,103.19.87.188,Coimbatore,Vehicle MDT,denied,30
2026-01-22T14:21:06.792532,POL0066,close_case,FIR/538/2026,IPC Section 302,warrants,Public,1.29.88.94,Pune,Mobile Device,success,31
2025-09-18T10:08:06.792536,POL0037,update_case_status,FIR/942/2025,IPC Section 302,nafis_records,Confidential,115.84.218.186,Chennai,Vehicle MDT,denied,49
2025-10-22T06:32:06.792540,POL0079,cctns_search,FIR/130/2024,IPC Section 302,fir_records,Confidential,27.109.67.43,Jaipur,Mobile Device,success,41
2025-12-29T07:23:06.792545,POL0074,run_criminal_check,FIR/344/2026,IT Act,warrants,Public,117.207.136.212,Ahmedabad,Police Terminal,success,0
2026-01-08T20:06:06.792549,POL0059,view_fir,FIR/885/2026,NDPS Act,evidence_locker,Confidential,49.2.94.88,Chennai,Police Terminal,success,96
2026-01-22T23:42:06.792554,POL0053,cctns_search,FIR/598/2025,Traffic Violation,fir_records,Confidential,49.183.145.75,Surat,Vehicle MDT,success,36
2026-01-28T10:30:06.792558,POL0048,nafis_search,FIR/742/2024,IPC Section 302,warrants,Public,117.73.174.18,Kolkata,Vehicle MDT,success,37
2025-12-20T10:23:06.792562,POL0063,access_evidence,FIR/306/2025,IT Act,evidence_locker,Restricted,27.8.121.228,Delhi,Vehicle MDT,success,24
2026-01-13T19:18:06.792566,POL0076,update_case_status,FIR/697/2025,Traffic Violation,evidence_locker,Restricted,1.47.4.34,Chandigarh,Vehicle MDT,success,29
2025-09-26T12:35:06.792571,POL0050,access_evidence,FIR/29/2026,NDPS Act,fir_records,Public,103.23.160.121,Surat,Police Terminal,success,28
2025-08-31T21:21:06.792575,POL0061,close_case,FIR/878/2024,Traffic Violation,fir_records,Public,115.173.37.225,Kochi,Vehicle MDT,success,17
2025-12-08T00:02:06.792579,POL0039,access_evidence,FIR/882/2025,IPC Section 302,cctns_database,Public,27.144.147.178,Kanpur,Mobile Device,success,84
2025-09-04T07:23:06.792584,POL0061,cctns_search,FIR/980/2024,IT Act,nafis_records,Restricted,117.219.192.13,Vadodara,Vehicle MDT,denied,39
2025-10-15T20:07:06.792588,POL0010,nafis_search,FIR/590/2024,IPC Section 420,nafis_records,Restricted,115.239.181.7,Lucknow,Police Terminal,success,57
2025-12-10T20:10:06.792593,POL0051,access_evidence,FIR/41/2026,Traffic Violation,nafis_records,Restricted,27.72.84.64,Bhopal,Vehicle MDT,success,29
2026-01-29T08:16:06.792597,POL0051,close_case,FIR/364/2026,IPC Section 420,cctns_database,Public,115.50.129.20,Surat,Vehicle MDT,success,65
2026-02-11T15:42:06.792601,POL0016,access_evidence,FIR/282/2026,IPC Section 302,nafis_records,Restricted,106.61.36.190,Visakhapatnam,Police Terminal,success,36
2026-02-02T04:55:06.792607,POL0010,close_case,FIR/546/2024,IPC Section 420,fir_records,Confidential,106.252.201.100,Bangalore,Vehicle MDT,success,11
2025-12-16T08:23:06.792613,POL0068,cctns_search,FIR/792/2025,IPC Section 302,nafis_records,Confidential,123.62.248.113,Coimbatore,Mobile Device,success,14
2025-12-11T08:51:06.792617,POL0016,issue_warrant,FIR/811/2024,IPC Section 302,warrants,Restricted,106.43.14.221,Kochi,Vehicle MDT,denied,19
2025-10-05T19:03:06.792621,POL0020,close_case,FIR/679/2026,IT Act,cctns_database,Public,103.187.172.50,Hyderabad,Police Terminal,success,45
2026-01-11T01:07:06.792626,POL0047,nafis_search,FIR/965/2024,IPC Section 302,fir_records,Restricted,123.45.19.15,Visakhapatnam,Police Terminal,success,31
2025-10-16T09:52:06.792630,POL0014,view_fir,FIR/31/2024,IPC Section 302,warrants,Restricted,123.127.112.254,Pune,Vehicle MDT,success,61
2025-12-24T08:16:06.792635,POL0024,view_fir,FIR/549/2025,IT Act,warrants,Confidential,49.31.38.190,Delhi,Police Terminal,success,52
2026-01-22T20:14:06.792640,POL0030,run_criminal_check,FIR/802/2024,IPC Section 302,fir_records,Public,27.136.197.184,Surat,Police Terminal,success,4
2025-12-19T13:51:06.792644,POL0041,update_case_status,FIR/681/2025,IPC Section 302,nafis_records,Public,27.110.212.89,Indore,Vehicle MDT,success,71
2025-11-08T15:15:06.792649,POL0006,close_case,FIR/593/2026,IT Act,fir_records,Restricted,123.140.99.47,Chennai,Police Terminal,success,32
2026-02-15T14:04:06.792654,POL0046,update_case_status,FIR/157/2025,IPC Section 302,warrants,Restricted,115.187.98.212,Kochi,Vehicle MDT,success,17
2025-10-22T23:20:06.792659,POL0065,update_case_status,FIR/970/2026,Traffic Violation,evidence_locker,Restricted,1.83.70.14,Mumbai,Police Terminal,success,30
2025-10-12T06:07:06.792664,POL0022,access_evidence,FIR/478/2025,Traffic Violation,cctns_database,Public,1.145.33.248,Lucknow,Mobile Device,success,67
2025-09-22T03:10:06.792669,POL0007,view_fir,FIR/773/2026,IPC Section 420,nafis_records,Restricted,106.236.208.66,Bangalore,Mobile Device,success,34
2025-10-15T20:27:06.792673,POL0004,nafis_search,FIR/155/2025,Traffic Violation,fir_records,Public,49.235.103.81,Ahmedabad,Mobile Device,denied,66
2026-02-16T17:23:06.792678,POL0057,access_evidence,FIR/95/2026,IT Act,cctns_database,Restricted,49.25.186.129,Kolkata,Police Terminal,success,41
2026-02-19T07:59:06.792683,POL0017,close_case,FIR/507/2024,IT Act,warrants,Public,123.185.242.73,Kolkata,Police Terminal,success,68
2025-12-11T07:53:06.792687,POL0076,issue_warrant,FIR/451/2024,IPC Section 420,evidence_locker,Public,27.115.9.157,Lucknow,Mobile Device,success,18
2026-01-19T19:47:06.792692,POL0076,update_case_status,FIR/919/2026,NDPS Act,nafis_records,Public,123.237.38.125,Hyderabad,Police Terminal,denied,87
2025-12-19T18:09:06.792697,POL0074,update_case_status,FIR/213/2024,NDPS Act,cctns_database,Confidential,106.153.101.168,Surat,Mobile Device,success,30
2026-01-07T21:31:06.792701,POL0033,close_case,FIR/380/2026,IPC Section 302,evidence_locker,Public,1.115.172.224,Bhopal,Vehicle MDT,denied,77
2026-02-13T05:41:06.792706,POL0017,run_criminal_check,FIR/211/2024,IT Act,warrants,Confidential,117.251.174.151,Indore,Vehicle MDT,success,14
2025-10-31T14:16:06.792711,POL0022,issue_warrant,FIR/7/2024,IPC Section 420,nafis_records,Public,106.21.162.133,Indore,Mobile Device,denied,68
2025-10-17T12:59:06.792716,POL0048,access_evidence,FIR/413/2024,IPC Section 302,warrants,Confidential,27.124.177.20,Kochi,Police Terminal,success,53
2026-02-12T16:13:06.792721,POL0012,update_case_status,FIR/455/2025,IT Act,evidence_locker,Restricted,49.208.108.223,Ahmedabad,Vehicle MDT,success,23
2025-09-11T01:43:06.792726,POL0029,nafis_search,FIR/29/2026,Traffic Violation,evidence_locker,Confidential,27.1.88.10,Surat,Police Terminal,success,80
2025-10-07T18:16:06.792730,POL0056,close_case,FIR/389/2026,NDPS Act,warrants,Public,106.66.5.217,Chandigarh,Police Terminal,success,71
2026-01-19T11:13:06.792735,POL0050,nafis_search,FIR/239/2024,IT Act,nafis_records,Confidential,27.212.98.53,Vadodara,Vehicle MDT,success,42
2025-12-18T05:30:06.792740,POL0036,nafis_search,FIR/303/2025,NDPS Act,warrants,Public,27.210.53.176,Kolkata,Police Terminal,success,90
2025-10-17T11:14:06.792745,POL0042,view_fir,FIR/357/2025,IT Act,cctns_database,Confidential,123.86.141.9,Pune,Mobile Device,success,68
2025-12-23T20:42:06.792750,POL0028,nafis_search,FIR/162/2026,IPC Section 420,cctns_database,Confidential,1.206.188.70,Ahmedabad,Police Terminal,success,21
2025-10-24T08:06:06.792755,POL0068,access_evidence,FIR/895/2026,IT Act,warrants,Public,27.87.196.90,Mumbai,Vehicle MDT,denied,79
2025-11-18T17:24:06.792760,POL0024,cctns_search,FIR/978/2024,IPC Section 302,evidence_locker,Confidential,1.191.47.7,Kanpur,Police Terminal,success,96
2025-10-26T04:34:06.792764,POL0051,issue_warrant,FIR/471/2025,NDPS Act,nafis_records,Public,117.28.210.118,Kanpur,Mobile Device,success,39
2025-09-01T08:55:06.792769,POL0002,cctns_search,FIR/129/2026,IPC Section 420,fir_records,Public,1.18.101.85,Vadodara,Mobile Device,success,22
2025-09-03T20:39:06.792773,POL0020,run_criminal_check,FIR/815/2026,NDPS Act,warrants,Public,49.89.26.72,Surat,Vehicle MDT,success,63
2025-09-22T12:40:06.792778,POL0001,close_case,FIR/422/2025,Traffic Violation,cctns_database,Confidential,117.251.237.24,Lucknow,Mobile Device,success,83
2025-10-25T15:45:06.792783,POL0074,view_fir,FIR/196/2026,IPC Section 302,cctns_database,Confidential,103.197.247.104,Kanpur,Police Terminal,success,30
2025-09-11T13:11:06.792788,POL0037,run_criminal_check,FIR/823/2024,IPC Section 420,fir_records,Public,103.88.251.141,Indore,Police Terminal,success,15
2025-09-05T02:46:06.792793,POL0040,close_case,FIR/678/2024,NDPS Act,evidence_locker,Public,1.253.111.195,Chandigarh,Vehicle MDT,success,57
2025-08-25T08:34:06.792798,POL0007,close_case,FIR/17/2026,IPC Section 420,nafis_records,Restricted,103.21.42.239,Lucknow,Police Terminal,success,63
2025-09-17T10:11:06.792804,POL0035,close_case,FIR/631/2026,IPC Section 420,warrants,Confidential,117.102.62.120,Lucknow,Vehicle MDT,success,41
2025-10-09T11:15:06.792809,POL0073,access_evidence,FIR/2/2024,NDPS Act,cctns_database,Public,123.142.35.125,Mumbai,Police Terminal,success,89
2025-12-15T08:44:06.792814,POL0063,run_criminal_check,FIR/867/2026,IPC Section 302,warrants,Public,103.95.253.101,Delhi,Vehicle MDT,success,53
2025-12-07T18:37:06.792818,POL0032,access_evidence,FIR/388/2025,NDPS Act,fir_records,Public,117.214.120.53,Ahmedabad,Vehicle MDT,success,91
2026-01-18T16:56:06.792824,POL0066,view_fir,FIR/532/2026,Traffic Violation,nafis_records,Confidential,115.241.8.63,Visakhapatnam,Vehicle MDT,success,8
2026-02-15T12:09:06.792828,POL0054,run_criminal_check,FIR/877/2025,NDPS Act,cctns_database,Public,117.13.62.245,Bhopal,Police Terminal,denied,22
2025-11-23T00:58:06.792833,POL0068,close_case,FIR/238/2026,IPC Section 302,warrants,Confidential,106.38.145.128,Bangalore,Mobile Device,success,71
2025-11-06T20:42:06.792838,POL0067,close_case,FIR/388/2025,Traffic Violation,warrants,Restricted,1.69.198.106,Bhopal,Mobile Device,success,90
2025-09-29T11:01:06.792843,POL0062,close_case,FIR/705/2024,IPC Section 420,fir_records,Public,27.198.36.17,Kochi,Police Terminal,denied,9
2025-08-26T06:15:06.792848,POL0070,nafis_search,FIR/860/2025,Traffic Violation,fir_records,Public,27.9.79.129,Bhopal,Vehicle MDT,success,40
2025-09-20T16:51:06.792853,POL0057,view_fir,FIR/293/2026,NDPS Act,warrants,Restricted,106.44.150.154,Mumbai,Vehicle MDT,denied,82
2025-10-02T19:25:06.792858,POL0042,cctns_search,FIR/225/2026,IPC Section 420,fir_records,Confidential,1.254.194.181,Bhopal,Mobile Device,success,78
2025-08-29T09:38:06.792863,POL0005,close_case,FIR/337/2024,IPC Section 420,nafis_records,Confidential,117.179.198.39,Chennai,Police Terminal,success,81
2026-01-27T03:10:06.792867,POL0057,run_criminal_check,FIR/852/2025,IPC Section 420,evidence_locker,Restricted,27.174.201.209,Bhopal,Mobile Device,denied,14
2026-01-31T00:56:06.792872,POL0024,run_criminal_check,FIR/983/2024,IPC Section 420,warrants,Confidential,1.58.59.19,Nagpur,Vehicle MDT,success,18
2025-12-01T14:55:06.792877,POL0026,nafis_search,FIR/873/2026,Traffic Violation,nafis_records,Restricted,123.184.225.225,Pune,Mobile Device,success,35
2025-08-26T03:29:06.792882,POL0046,issue_warrant,FIR/998/2026,IPC Section 302,fir_records,Confidential,27.88.174.153,Nagpur,Police Terminal,success,27
2026-01-15T18:13:06.792886,POL0011,issue_warrant,FIR/372/2024,Traffic Violation,warrants,Restricted,1.54.217.207,Hyderabad,Mobile Device,denied,35
2025-12-10T22:03:06.792891,POL0034,nafis_search,FIR/841/2024,Traffic Violation,evidence_locker,Restricted,106.66.177.34,Mumbai,Vehicle MDT,success,79
2025-09-14T23:00:06.792896,POL0024,nafis_search,FIR/10/2026,Traffic Violation,warrants,Public,115.232.229.30,Indore,Mobile Device,success,38
2026-02-03T12:04:06.792900,POL0010,nafis_search,FIR/181/2024,IPC Section 302,fir_records,Restricted,27.97.25.219,Kolkata,Vehicle MDT,success,31
2025-12-14T14:49:06.792905,POL0002,access_evidence,FIR/250/2025,NDPS Act,nafis_records,Public,115.180.10.3,Nagpur,Mobile Device,success,84
2025-11-15T06:17:06.792910,POL0038,issue_warrant,FIR/480/2024,IT Act,cctns_database,Public,106.59.194.62,Ahmedabad,Vehicle MDT,success,73
2025-12-29T21:35:06.792914,POL0065,nafis_search,FIR/221/2025,IPC Section 420,fir_records,Public,49.39.76.122,Hyderabad,Police Terminal,denied,60
2025-11-27T08:52:06.792919,POL0062,nafis_search,FIR/431/2025,IPC Section 302,fir_records,Public,27.132.13.119,Chandigarh,Vehicle MDT,success,24
2025-10-25T20:42:06.792924,POL0074,access_evidence,FIR/68/2025,IPC Section 302,warrants,Public,106.98.85.209,Visakhapatnam,Mobile Device,success,28
2025-10-23T20:40:06.792929,POL0045,close_case,FIR/175/2024,IT Act,fir_records,Confidential,117.136.19.131,Kolkata,Police Terminal,success,11
2025-08-28T03:26:06.792933,POL0047,nafis_search,FIR/564/2025,IT Act,evidence_locker,Confidential,117.76.168.137,Kochi,Vehicle MDT,success,62
2025-10-17T16:38:06.792939,POL0036,nafis_search,FIR/767/2025,IPC Section 302,evidence_locker,Public,117.155.74.77,Ahmedabad,Police Terminal,success,88
2025-11-29T02:00:06.792943,POL0054,nafis_search,FIR/928/2025,IPC Section 302,cctns_database,Confidential,123.221.240.160,Nagpur,Vehicle MDT,success,56
2026-02-11T00:31:06.792947,POL0078,nafis_search,FIR/87/2026,Traffic Violation,cctns_database,Public,1.134.64.102,Kanpur,Vehicle MDT,success,50
2025-11-11T19:33:06.792952,POL0070,view_fir,FIR/952/2024,IPC Section 302,warrants,Public,27.40.89.11,Hyderabad,Vehicle MDT,success,99
2025-11-27T04:48:06.792956,POL0044,update_case_status,FIR/729/2024,IPC Section 420,evidence_locker,Public,27.50.223.47,Delhi,Police Terminal,denied,20
2026-01-30T23:57:06.792961,POL0044,cctns_search,FIR/180/2024,NDPS Act,warrants,Confidential,117.144.183.191,Mumbai,Police Terminal,success,61
2025-12-03T19:25:06.792965,POL0037,view_fir,FIR/236/2024,Traffic Violation,warrants,Confidential,27.209.70.24,Kochi,Mobile Device,success,93
2025-09-11T13:11:06.792970,POL0021,access_evidence,FIR/149/2026,NDPS Act,nafis_records,Restricted,27.231.242.47,Bhopal,Mobile Device,denied,25
2025-11-12T07:50:06.792974,POL0068,run_criminal_check,FIR/154/2026,IT Act,warrants,Confidential,115.217.86.167,Kochi,Police Terminal,success,4
2025-09-10T15:09:06.792978,POL0043,cctns_search,FIR/963/2024,IPC Section 420,nafis_records,Public,115.108.140.179,Hyderabad,Police Terminal,success,25
2025-10-12T05:10:06.792983,POL0039,view_fir,FIR/451/2024,IT Act,fir_records,Confidential,123.189.22.55,Pune,Vehicle MDT,success,73
2026-01-25T22:40:06.792987,POL0001,access_evidence,FIR/574/2026,NDPS Act,warrants,Public,123.24.130.18,Jaipur,Mobile Device,success,20
2025-10-07T10:13:06.792993,POL0066,nafis_search,FIR/892/2024,IT Act,cctns_database,Public,115.227.143.168,Ahmedabad,Vehicle MDT,denied,27
2025-11-10T21:12:06.792997,POL0033,run_criminal_check,FIR/684/2024,IT Act,evidence_locker,Confidential,103.194.163.131,Chandigarh,Vehicle MDT,success,47
2026-02-05T16:37:06.793001,POL0024,cctns_search,FIR/466/2024,Traffic Violation,cctns_database,Restricted,27.220.12.148,Vadodara,Police Terminal,success,63
2025-09-08T17:43:06.793006,POL0045,close_case,FIR/82/2024,IT Act,cctns_database,Confidential,106.6.122.74,Nagpur,Police Terminal,denied,56
2025-08-25T07:20:06.793011,POL0075,update_case_status,FIR/925/2024,Traffic Violation,fir_records,Restricted,27.127.240.43,Ahmedabad,Police Terminal,success,57
2025-12-07T11:10:06.793015,POL0039,close_case,FIR/974/2024,IPC Section 302,fir_records,Restricted,106.141.162.114,Jaipur,Mobile Device,success,35
2026-02-02T23:40:06.793020,POL0078,close_case,FIR/482/2026,Traffic Violation,warrants,Confidential,103.36.218.111,Vadodara,Mobile Device,success,91
2025-12-17T10:01:06.793024,POL0052,cctns_search,FIR/555/2026,IT Act,evidence_locker,Confidential,49.59.181.230,Mumbai,Mobile Device,success,76
2025-09-11T00:58:06.793029,POL0027,issue_warrant,FIR/281/2026,IPC Section 302,fir_records,Confidential,117.229.247.231,Coimbatore,Vehicle MDT,success,28
2025-11-04T16:35:06.793033,POL0062,close_case,FIR/805/2024,IPC Section 420,fir_records,Restricted,115.173.209.222,Surat,Mobile Device,success,99
2025-10-14T15:22:06.793037,POL0006,view_fir,FIR/763/2025,NDPS Act,warrants,Restricted,49.175.155.146,Hyderabad,Mobile Device,success,47
2026-02-11T06:01:06.793041,POL0038,nafis_search,FIR/280/2024,Traffic Violation,nafis_records,Restricted,123.106.224.78,Indore,Mobile Device,success,66
2025-09-13T15:18:06.793046,POL0018,cctns_search,FIR/415/2024,Traffic Violation,evidence_locker,Restricted,123.239.118.38,Bhopal,Police Terminal,success,83
2025-10-19T17:54:06.793050,POL0017,run_criminal_check,FIR/914/2024,IPC Section 302,evidence_locker,Confidential,49.38.110.135,Indore,Vehicle MDT,denied,72
2025-10-19T04:40:06.793054,POL0068,issue_warrant,FIR/407/2026,NDPS Act,fir_records,Confidential,115.52.8.141,Mumbai,Mobile Device,success,85
2025-11-04T05:18:06.793058,POL0077,close_case,FIR/818/2025,IT Act,evidence_locker,Confidential,117.114.19.208,Surat,Police Terminal,denied,79
2026-01-19T02:43:06.793063,POL0058,close_case,FIR/117/2025,Traffic Violation,warrants,Confidential,117.242.118.211,Bhopal,Mobile Device,success,23
2025-08-26T17:45:06.793067,POL0034,cctns_search,FIR/425/2025,IT Act,nafis_records,Confidential,103.242.151.245,Ahmedabad,Mobile Device,success,9
2025-12-13T19:14:06.793072,POL0041,nafis_search,FIR/790/2026,Traffic Violation,warrants,Public,115.156.248.244,Lucknow,Vehicle MDT,success,98
2025-10-13T06:16:06.793077,POL0062,nafis_search,FIR/136/2024,IT Act,evidence_locker,Restricted,115.200.141.133,Kanpur,Vehicle MDT,success,54
2025-10-16T19:16:06.793082,POL0044,run_criminal_check,FIR/357/2024,NDPS Act,fir_records,Confidential,106.143.2.9,Surat,Mobile Device,success,78
2025-10-11T21:27:06.793086,POL0058,update_case_status,FIR/40/2024,NDPS Act,cctns_database,Confidential,1.225.79.229,Nagpur,Mobile Device,denied,17
2025-08-28T18:35:06.793091,POL0044,update_case_status,FIR/254/2024,IPC Section 302,evidence_locker,Public,106.37.82.69,Chennai,Police Terminal,success,32
2025-12-14T07:09:06.793096,POL0051,access_evidence,FIR/312/2025,NDPS Act,cctns_database,Public,1.112.171.214,Mumbai,Police Terminal,success,26
2025-12-23T08:06:06.793101,POL0056,run_criminal_check,FIR/568/2024,IT Act,cctns_database,Public,103.50.131.64,Indore,Mobile Device,success,0
2025-09-20T15:23:06.793106,POL0029,issue_warrant,FIR/833/2025,IT Act,fir_records,Confidential,106.250.194.254,Coimbatore,Mobile Device,success,73
2025-09-19T20:42:06.793111,POL0030,view_fir,FIR/819/2026,IPC Section 302,cctns_database,Confidential,103.99.155.180,Jaipur,Vehicle MDT,success,32
2026-02-05T15:10:06.793116,POL0049,view_fir,FIR/851/2024,IT Act,cctns_database,Public,1.112.0.109,Nagpur,Mobile Device,denied,96
2025-10-16T22:04:06.793120,POL0072,view_fir,FIR/311/2024,NDPS Act,fir_records,Confidential,117.253.202.99,Visakhapatnam,Police Terminal,success,61
2025-12-17T11:00:06.793125,POL0059,cctns_search,FIR/156/2026,Traffic Violation,evidence_locker,Confidential,115.20.115.242,Vadodara,Vehicle MDT,success,97
2025-10-27T13:15:06.793130,POL0025,nafis_search,FIR/638/2025,IT Act,nafis_records,Confidential,27.8.3.218,Kanpur,Mobile Device,success,57
2025-12-30T23:37:06.793135,POL0061,run_criminal_check,FIR/504/2024,IPC Section 420,cctns_database,Restricted,49.65.235.136,Delhi,Police Terminal,success,97
2026-01-02T10:56:06.793140,POL0051,issue_warrant,FIR/922/2025,IPC Section 302,cctns_database,Public,49.95.215.146,Lucknow,Police Terminal,success,89
2025-10-10T10:40:06.793145,POL0005,update_case_status,FIR/680/2024,NDPS Act,warrants,Confidential,106.52.74.27,Kanpur,Mobile Device,success,78
2026-02-15T17:17:06.793150,POL0024,view_fir,FIR/228/2025,NDPS Act,nafis_records,Restricted,49.29.83.63,Kolkata,Police Terminal,success,0
2026-01-09T04:42:06.793154,POL0070,nafis_search,FIR/673/2026,IPC Section 420,nafis_records,Public,115.61.13.128,Surat,Mobile Device,denied,48
2026-01-25T12:28:06.793159,POL0032,issue_warrant,FIR/324/2025,Traffic Violation,nafis_records,Restricted,49.66.65.68,Kolkata,Vehicle MDT,success,32
2026-02-06T21:23:06.793164,POL0079,issue_warrant,FIR/632/2025,NDPS Act,cctns_database,Restricted,49.70.59.9,Bhopal,Police Terminal,success,35
2025-09-30T19:56:06.793168,POL0080,run_criminal_check,FIR/852/2025,Traffic Violation,warrants,Public,49.119.119.142,Vadodara,Mobile Device,success,52
2025-12-07T14:18:06.793173,POL0063,access_evidence,FIR/382/2025,IPC Section 420,cctns_database,Confidential,123.154.190.152,Hyderabad,Mobile Device,success,63
2025-10-12T19:16:06.793178,POL0055,view_fir,FIR/157/2026,Traffic Violation,fir_records,Confidential,1.163.217.116,Indore,Vehicle MDT,success,50
