timestamp,user_id,action,file_number,resource,classification,rti_applicable,ip_address,location,device,status,risk_score
2025-12-18T05:33:06.818123,GOV0102,rtionline_response,183/F.No/8/2026,digidocker,Unclassified,False,49.119.27.144,Mumbai,Mobile,success,3
2025-12-04T02:49:06.818128,GOV0067,digidocker_search,639/F.No/39/2024,eoffice,Restricted,True,27.134.24.43,Chennai,NIC Laptop,success,65
2026-02-11T07:35:06.818133,GOV0090,parivahan_access,317/F.No/40/2024,citizen_database,Confidential,False,115.182.172.170,Delhi,NIC Laptop,success,24
2025-11-11T03:48:06.818138,GOV0031,rtionline_response,273/F.No/36/2024,eoffice,Confidential,False,106.196.53.209,Delhi,Government Workstation,success,31
2025-10-29T08:12:06.818143,GOV0002,approve_proposal,668/F.No/19/2025,financial_records,Confidential,False,27.147.17.146,Chennai,Government Workstation,success,71
2025-12-20T05:45:06.818148,GOV0016,view_file,814/F.No/33/2026,citizen_database,Unclassified,True,106.107.7.15,Chennai,Mobile,success,88
2025-12-21T08:53:06.818153,GOV0114,approve_proposal,222/F.No/29/2026,citizen_database,Secret,True,103.117.14.90,Bangalore,NIC Laptop,success,86
2026-01-08T04:37:06.818158,GOV0081,access_eoffice,160/F.No/1/2026,digidocker,Secret,True,103.238.233.209,Delhi,Mobile,success,78
2025-12-19T03:56:06.818163,GOV0115,parivahan_access,669/F.No/24/2024,digidocker,Restricted,False,123.110.0.117,Mumbai,Mobile,success,100
2025-12-29T03:56:06.818168,GOV0049,create_noting,628/F.No/10/2024,digidocker,Secret,True,1.45.120.93,Mumbai,Mobile,success,80
2026-01-12T07:02:06.818173,GOV0118,access_eoffice,255/F.No/15/2024,citizen_database,Restricted,True,103.146.46.171,Delhi,NIC Laptop,success,10
2026-01-16T03:05:06.818178,GOV0046,parivahan_access,83/F.No/28/2026,citizen_database,Secret,False,115.172.152.36,Mumbai,Government Workstation,success,27
2025-10-30T03:42:06.818183,GOV0055,rtionline_response,910/F.No/50/2024,financial_records,Restricted,True,115.14.129.95,Mumbai,Mobile,success,86
2026-01-01T00:38:06.818188,GOV0078,parivahan_access,159/F.No/41/2026,financial_records,Unclassified,True,115.128.57.124,Kolkata,NIC Laptop,success,2
2025-12-06T08:57:06.818193,GOV0052,approve_proposal,276/F.No/35/2025,eoffice,Unclassified,False,106.6.40.111,Chennai,Mobile,denied,54
2025-11-21T01:37:06.818198,GOV0015,rtionline_response,372/F.No/33/2026,digidocker,Secret,True,123.39.243.133,Kolkata,Government Workstation,success,20
2025-12-09T01:59:06.818203,GOV0103,approve_proposal,221/F.No/12/2024,rti_portal,Restricted,False,103.233.230.75,Chennai,Mobile,success,28
2026-02-11T01:37:06.818208,GOV0025,parivahan_access,297/F.No/14/2024,rti_portal,Secret,False,123.73.208.104,Mumbai,NIC Laptop,success,62
2025-11-27T01:13:06.818213,GOV0023,view_file,825/F.No/1/2026,rti_portal,Secret,True,27.221.27.2,Mumbai,Mobile,success,45
2025-12-12T08:40:06.818218,GOV0090,digidocker_search,798/F.No/15/2026,digidocker,Unclassified,True,1.95.78.45,Bangalore,NIC Laptop,denied,2
2026-01-26T04:47:06.818223,GOV0026,digidocker_search,761/F.No/14/2024,rti_portal,Restricted,False,27.145.143.133,Chennai,Mobile,success,86
2026-02-08T06:07:06.818228,GOV0032,approve_proposal,338/F.No/25/2025,digidocker,Secret,True,117.35.195.229,Mumbai,Government Workstation,success,16
2026-02-02T06:21:06.818233,GOV0073,parivahan_access,533/F.No/32/2024,financial_records,Unclassified,False,27.197.187.44,Kolkata,Government Workstation,success,0
2025-11-13T06:43:06.818238,GOV0098,view_file,298/F.No/42/2026,digidocker,Restricted,False,1.134.158.167,Chennai,Mobile,success,8
2026-01-30T02:11:06.818243,GOV0029,digidocker_search,638/F.No/28/2024,digidocker,Secret,True,115.90.210.66,Delhi,Government Workstation,success,97
2025-12-16T05:07:06.818248,GOV0113,digidocker_search,956/F.No/35/2025,eoffice,Confidential,True,1.36.131.79,Chennai,Mobile,success,31
2026-01-05T03:32:06.818253,GOV0026,parivahan_access,696/F.No/16/2025,citizen_database,Confidential,True,27.107.80.184,Bangalore,Mobile,denied,91
2025-11-18T05:36:06.818258,GOV0085,create_noting,99/F.No/10/2026,rti_portal,Secret,True,115.199.170.85,Delhi,Mobile,denied,4
2026-01-11T23:51:06.818263,GOV0112,rtionline_response,317/F.No/11/2024,eoffice,Unclassified,True,106.87.122.224,Mumbai,NIC Laptop,success,81
2026-01-05T07:29:06.818268,GOV0111,parivahan_access,347/F.No/15/2024,citizen_database,Secret,False,49.226.165.57,Bangalore,Mobile,success,56
2025-12-10T00:24:06.818273,GOV0014,create_noting,446/F.No/22/2026,citizen_database,Unclassified,True,49.236.80.28,Delhi,Government Workstation,success,71
2025-12-05T05:21:06.818278,GOV0083,approve_proposal,295/F.No/31/2024,digidocker,Secret,True,49.187.243.166,Bangalore,Mobile,success,44
2025-10-28T00:14:06.818283,GOV0112,approve_proposal,613/F.No/24/2026,digidocker,Restricted,True,106.167.51.155,Mumbai,Government Workstation,success,98
2026-02-05T06:37:06.818288,GOV0103,view_file,529/F.No/30/2024,financial_records,Secret,True,103.192.223.115,Mumbai,Government Workstation,success,54
2026-02-16T08:27:06.818293,GOV0097,access_eoffice,753/F.No/28/2026,eoffice,Restricted,True,103.83.64.93,Mumbai,NIC Laptop,success,32
2025-11-17T00:58:06.818298,GOV0057,approve_proposal,108/F.No/50/2026,rti_portal,Confidential,False,115.20.149.252,Chennai,Government Workstation,denied,99
2025-11-03T06:44:06.818303,GOV0068,parivahan_access,952/F.No/3/2025,rti_portal,Unclassified,False,106.120.47.215,Delhi,Mobile,success,41
2025-12-10T01:38:06.818308,GOV0087,rtionline_response,129/F.No/12/2026,financial_records,Secret,True,117.28.51.135,Chennai,Mobile,success,35
2025-12-31T08:50:06.818313,GOV0074,rtionline_response,727/F.No/40/2025,citizen_database,Secret,True,49.129.2.152,Bangalore,Government Workstation,denied,58
2026-02-08T00:34:06.818317,GOV0037,create_noting,88/F.No/37/2024,rti_portal,Confidential,False,27.207.254.201,Chennai,Mobile,success,59
2026-02-10T06:39:06.818323,GOV0040,view_file,579/F.No/27/2025,eoffice,Secret,True,103.185.39.171,Bangalore,Mobile,success,60
2026-01-24T02:31:06.818327,GOV0075,parivahan_access,849/F.No/29/2026,citizen_database,Secret,False,49.100.140.15,Mumbai,Government Workstation,success,25
2025-12-13T02:46:06.818332,GOV0028,access_eoffice,565/F.No/5/2026,digidocker,Confidential,False,27.92.128.13,Delhi,Government Workstation,success,67
2025-12-09T00:53:06.818339,GOV0015,access_eoffice,798/F.No/26/2025,rti_portal,Confidential,True,106.87.53.125,Chennai,Mobile,success,37
2026-01-03T08:57:06.818345,GOV0029,create_noting,191/F.No/19/2025,rti_portal,Unclassified,False,49.188.205.19,Mumbai,Government Workstation,success,92
2026-01-05T08:15:06.818350,GOV0092,parivahan_access,376/F.No/27/2024,eoffice,Secret,False,123.111.17.239,Kolkata,Government Workstation,success,16
2025-12-26T08:50:06.818355,GOV0037,parivahan_access,324/F.No/32/2026,digidocker,Restricted,False,103.212.79.22,Delhi,Mobile,success,57
2025-11-06T01:48:06.818360,GOV0045,access_eoffice,912/F.No/26/2026,citizen_database,Confidential,True,27.10.42.67,Kolkata,NIC Laptop,success,89
2025-11-16T04:21:06.818365,GOV0077,digidocker_search,423/F.No/35/2026,financial_records,Confidential,False,1.220.111.74,Kolkata,Government Workstation,success,55
2025-12-11T01:28:06.818370,GOV0018,view_file,589/F.No/13/2026,digidocker,Restricted,False,103.38.205.131,Chennai,Government Workstation,success,51
2025-12-28T05:31:06.818375,GOV0023,approve_proposal,733/F.No/39/2026,eoffice,Secret,False,106.118.38.234,Bangalore,NIC Laptop,success,57
2026-01-21T04:36:06.818380,GOV0082,access_eoffice,417/F.No/39/2024,citizen_database,Secret,False,115.48.189.203,Mumbai,Mobile,success,49
2026-02-03T06:23:06.818386,GOV0052,access_eoffice,139/F.No/40/2026,rti_portal,Unclassified,False,103.100.176.251,Kolkata,Government Workstation,success,88
2026-02-03T08:58:06.818391,GOV0058,create_noting,986/F.No/14/2025,eoffice,Unclassified,False,106.45.192.213,Delhi,Mobile,success,79
2026-02-05T07:10:06.818396,GOV0115,approve_proposal,110/F.No/1/2024,rti_portal,Unclassified,True,117.146.215.219,Kolkata,Mobile,success,38
2026-01-22T08:44:06.818401,GOV0057,rtionline_response,276/F.No/10/2026,citizen_database,Unclassified,False,115.99.86.56,Delhi,Mobile,success,13
2025-12-13T01:28:06.818406,GOV0022,access_eoffice,369/F.No/20/2026,citizen_database,Confidential,False,49.111.123.47,Mumbai,NIC Laptop,success,70
2026-01-17T03:04:06.818411,GOV0116,access_eoffice,803/F.No/35/2025,digidocker,Confidential,False,1.118.49.196,Delhi,Government Workstation,denied,98
2026-02-11T08:24:06.818416,GOV0089,digidocker_search,597/F.No/25/2026,rti_portal,Secret,False,49.50.45.233,Bangalore,Government Workstation,success,98
2025-12-21T08:28:06.818421,GOV0103,create_noting,991/F.No/40/2025,rti_portal,Unclassified,True,103.65.66.102,Chennai,NIC Laptop,success,64
2026-02-03T03:15:06.818426,GOV0016,parivahan_access,17/F.No/49/2025,rti_portal,Restricted,True,115.132.36.92,Kolkata,NIC Laptop,success,51
2026-01-12T08:31:06.818431,GOV0110,view_file,985/F.No/15/2025,financial_records,Confidential,True,103.213.213.116,Delhi,Government Workstation,success,6
2026-02-04T03:27:06.818436,GOV0012,approve_proposal,193/F.No/23/2026,rti_portal,Confidential,False,106.251.163.56,Delhi,Government Workstation,success,4
2025-12-01T08:08:06.818441,GOV0017,view_file,868/F.No/19/2024,digidocker,Unclassified,True,117.214.34.109,Delhi,Mobile,success,29
2025-11-29T01:30:06.818446,GOV0111,parivahan_access,345/F.No/39/2026,financial_records,Unclassified,False,115.46.5.73,Kolkata,Mobile,success,11
2025-12-20T00:30:06.818451,GOV0035,approve_proposal,992/F.No/21/2024,eoffice,Secret,True,49.162.120.118,Bangalore,Government Workstation,success,78
2025-12-15T04:05:06.818455,GOV0091,approve_proposal,541/F.No/36/2026,digidocker,Restricted,False,117.72.202.182,Mumbai,NIC Laptop,denied,3
2025-11-07T08:10:06.818460,GOV0004,approve_proposal,630/F.No/9/2025,citizen_database,Unclassified,True,106.219.116.38,Kolkata,Government Workstation,success,30
2026-02-01T04:21:06.818464,GOV0031,rtionline_response,121/F.No/36/2026,eoffice,Confidential,False,106.140.211.215,Delhi,NIC Laptop,denied,44
2026-02-15T02:57:06.818469,GOV0017,create_noting,780/F.No/47/2024,financial_records,Restricted,False,27.17.105.229,Chennai,Government Workstation,success,84
2026-01-22T08:46:06.818473,GOV0096,access_eoffice,515/F.No/22/2024,digidocker,Secret,True,123.247.188.241,Kolkata,NIC Laptop,success,15
2025-11-18T07:17:06.818478,GOV0003,rtionline_response,661/F.No/31/2025,rti_portal,Unclassified,True,27.90.96.131,Bangalore,NIC Laptop,success,13
2025-12-04T08:25:06.818482,GOV0038,rtionline_response,974/F.No/2/2024,digidocker,Confidential,False,49.207.215.8,Delhi,NIC Laptop,success,71
2025-11-22T07:51:06.818487,GOV0073,view_file,276/F.No/13/2025,financial_records,Secret,False,123.211.254.49,Kolkata,Government Workstation,success,60
2026-01-05T04:17:06.818492,GOV0087,view_file,198/F.No/21/2026,eoffice,Secret,True,106.127.230.75,Mumbai,Mobile,success,14
2026-02-14T00:42:06.818496,GOV0055,approve_proposal,58/F.No/25/2024,eoffice,Restricted,True,103.225.127.173,Kolkata,NIC Laptop,success,70
2026-02-03T01:54:06.818500,GOV0117,digidocker_search,311/F.No/45/2026,citizen_database,Secret,True,49.110.15.201,Mumbai,NIC Laptop,success,28
2025-11-14T06:42:06.818505,GOV0055,approve_proposal,564/F.No/5/2026,rti_portal,Unclassified,True,27.187.51.55,Mumbai,Government Workstation,success,84
2025-11-12T08:06:06.818510,GOV0080,digidocker_search,843/F.No/43/2025,financial_records,Unclassified,True,103.159.227.201,Bangalore,Mobile,success,42
2026-02-17T09:00:06.818514,GOV0068,create_noting,196/F.No/20/2024,citizen_database,Unclassified,True,27.212.110.4,Mumbai,NIC Laptop,success,42
2025-12-14T09:19:06.818519,GOV0043,approve_proposal,512/F.No/22/2025,rti_portal,Confidential,True,115.217.90.220,Chennai,Mobile,success,29
2026-01-12T01:48:06.818523,GOV0001,view_file,100/F.No/3/2024,eoffice,Secret,False,117.73.92.151,Mumbai,Mobile,success,34
2025-11-28T02:08:06.818528,GOV0006,create_noting,312/F.No/22/2026,financial_records,Restricted,True,27.81.63.73,Mumbai,NIC Laptop,success,64
2026-01-08T08:52:06.818533,GOV0110,rtionline_response,873/F.No/46/2025,citizen_database,Restricted,False,106.119.238.35,Bangalore,Mobile,success,67
2025-11-29T00:27:06.818538,GOV0104,create_noting,889/F.No/30/2026,financial_records,Confidential,True,27.191.74.218,Bangalore,NIC Laptop,success,12
2025-11-23T01:16:06.818542,GOV0082,create_noting,207/F.No/1/2026,eoffice,Unclassified,False,117.177.98.55,Kolkata,Government Workstation,success,61
2025-11-03T06:34:06.818547,GOV0054,parivahan_access,436/F.No/50/2025,eoffice,Unclassified,True,27.150.78.138,Bangalore,NIC Laptop,success,45
2025-12-15T05:41:06.818551,GOV0110,rtionline_response,820/F.No/11/2024,financial_records,Secret,False,1.57.190.104,Mumbai,Government Workstation,success,98
2025-12-12T07:31:06.818556,GOV0082,parivahan_access,603/F.No/34/2026,eoffice,Unclassified,False,115.98.184.131,Kolkata,NIC Laptop,success,10
2025-11-16T02:00:06.818560,GOV0018,digidocker_search,777/F.No/35/2026,financial_records,Restricted,False,115.131.163.222,Chennai,Government Workstation,denied,74
2026-01-17T04:13:06.818565,GOV0090,create_noting,921/F.No/23/2024,financial_records,Restricted,False,1.70.138.111,Chennai,NIC Laptop,success,90
2025-11-27T04:18:06.818569,GOV0053,approve_proposal,54/F.No/20/2025,rti_portal,Unclassified,False,115.9.44.215,Delhi,Government Workstation,success,30
2026-01-28T07:20:06.818574,GOV0061,create_noting,49/F.No/32/2025,digidocker,Secret,False,117.93.254.146,Kolkata,NIC Laptop,success,97
2025-11-20T05:50:06.818579,GOV0087,rtionline_response,114/F.No/9/2026,financial_records,Confidential,True,106.75.115.177,Mumbai,Mobile,denied,67
2026-01-31T08:55:06.818584,GOV0091,access_eoffice,240/F.No/40/2026,financial_records,Secret,False,123.126.197.206,Bangalore,NIC Laptop,success,35
2026-01-04T08:54:06.818591,GOV0047,access_eoffice,463/F.No/22/2025,rti_portal,Unclassified,True,1.51.78.122,Delhi,Mobile,success,25
2025-12-15T05:18:06.818596,GOV0104,rtionline_response,828/F.No/34/2025,citizen_database,Unclassified,False,106.203.130.241,Chennai,Government Workstation,success,4
2025-11-01T04:33:06.818601,GOV0111,create_noting,546/F.No/25/2024,rti_portal,Secret,True,103.166.93.71,Chennai,Mobile,success,98
2025-12-02T00:46:06.818606,GOV0091,access_eoffice,730/F.No/21/2026,citizen_database,Restricted,True,27.187.29.254,Chennai,Mobile,success,4
2026-01-03T08:26:06.818611,GOV0003,access_eoffice,689/F.No/48/2024,financial_records,Unclassified,False,103.179.83.205,Mumbai,NIC Laptop,success,54
2025-12-24T03:13:06.818616,GOV0106,digidocker_search,127/F.No/23/2025,digidocker,Secret,True,123.150.249.245,Kolkata,Mobile,success,68
2026-01-06T07:28:06.818621,GOV0120,parivahan_access,293/F.No/6/2024,rti_portal,Unclassified,False,115.198.142.50,Delhi,Mobile,success,94
2025-12-12T03:25:06.818626,GOV0120,digidocker_search,347/F.No/12/2025,citizen_database,Unclassified,False,115.223.77.211,Delhi,Mobile,success,100
2026-02-18T09:16:06.818631,GOV0023,view_file,615/F.No/18/2024,financial_records,Restricted,False,123.10.146.228,Delhi,Government Workstation,success,0
2026-02-08T05:08:06.818636,GOV0098,digidocker_search,35/F.No/48/2024,citizen_database,Confidential,False,117.127.206.237,Kolkata,NIC Laptop,success,82
2026-01-11T01:55:06.818641,GOV0048,create_noting,256/F.No/16/2024,financial_records,Secret,True,1.100.163.66,Kolkata,Government Workstation,success,4
2025-12-03T08:46:06.818646,GOV0010,approve_proposal,88/F.No/7/2026,financial_records,Restricted,True,106.38.66.68,Chennai,Government Workstation,success,82
2026-01-10T06:58:06.818651,GOV0037,rtionline_response,792/F.No/44/2026,digidocker,Unclassified,True,106.128.17.140,Bangalore,Mobile,success,27
2026-01-10T02:38:06.818657,GOV0112,view_file,336/F.No/12/2025,digidocker,Unclassified,False,115.27.188.219,Chennai,NIC Laptop,success,45
2025-12-19T05:46:06.818662,GOV0119,approve_proposal,793/F.No/46/2025,financial_records,Confidential,False,115.188.125.135,Mumbai,NIC Laptop,success,16
2026-01-14T02:28:06.818667,GOV0060,create_noting,758/F.No/47/2025,digidocker,Secret,True,27.45.140.150,Delhi,Mobile,success,44
2025-11-23T00:30:06.818673,GOV0115,parivahan_access,314/F.No/27/2024,eoffice,Restricted,False,1.116.207.101,Bangalore,Mobile,success,75
2025-12-31T01:17:06.818678,GOV0037,access_eoffice,730/F.No/37/2024,eoffice,Secret,True,117.37.247.93,Mumbai,NIC Laptop,success,11
2025-10-31T07:12:06.818683,GOV0021,parivahan_access,5/F.No/12/2025,citizen_database,Unclassified,False,117.144.207.35,Bangalore,Mobile,success,98
2026-01-11T00:09:06.818688,GOV0083,access_eoffice,858/F.No/47/2024,financial_records,Unclassified,False,1.219.130.252,Mumbai,NIC Laptop,success,12
2025-11-21T06:31:06.818693,GOV0116,rtionline_response,116/F.No/11/2025,eoffice,Secret,True,106.141.167.226,Chennai,NIC Laptop,success,40
2026-02-08T04:47:06.818698,GOV0026,view_file,609/F.No/9/2024,financial_records,Restricted,True,117.28.209.68,Delhi,Mobile,success,60
2025-12-07T04:32:06.818703,GOV0093,access_eoffice,146/F.No/17/2024,citizen_database,Confidential,False,115.149.205.195,Mumbai,Government Workstation,success,60
2025-12-13T04:18:06.818708,GOV0053,approve_proposal,257/F.No/35/2025,financial_records,Secret,True,27.240.192.97,Kolkata,Mobile,success,71
2025-11-19T04:49:06.818713,GOV0004,parivahan_access,850/F.No/48/2026,citizen_database,Secret,False,123.69.248.240,Mumbai,NIC Laptop,success,63
2026-01-06T03:29:06.818718,GOV0091,parivahan_access,1/F.No/40/2025,eoffice,Secret,True,115.97.174.48,Bangalore,NIC Laptop,success,59
2025-11-05T05:35:06.818723,GOV0010,parivahan_access,308/F.No/23/2026,financial_records,Secret,True,27.48.69.21,Kolkata,Government Workstation,success,25
2025-12-14T03:42:06.818728,GOV0090,create_noting,525/F.No/41/2024,rti_portal,Secret,True,117.35.78.128,Mumbai,Mobile,success,23
2026-01-31T02:01:06.818734,GOV0102,rtionline_response,885/F.No/15/2024,rti_portal,Secret,False,117.3.23.162,Chennai,Government Workstation,success,55
2025-11-20T06:40:06.818739,GOV0112,view_file,29/F.No/36/2026,digidocker,Confidential,True,27.155.220.155,Delhi,NIC Laptop,success,37
2025-12-26T09:14:06.818744,GOV0071,create_noting,865/F.No/7/2025,citizen_database,Restricted,False,106.75.103.192,Kolkata,NIC Laptop,success,95
2026-02-11T06:29:06.818749,GOV0101,approve_proposal,678/F.No/20/2025,financial_records,Unclassified,False,123.109.109.230,Kolkata,NIC Laptop,success,62
2025-10-30T04:52:06.818754,GOV0061,create_noting,704/F.No/32/2026,digidocker,Secret,False,27.145.212.152,Bangalore,NIC Laptop,success,94
2026-01-08T05:13:06.818759,GOV0114,create_noting,913/F.No/42/2024,rti_portal,Restricted,False,115.158.127.240,Bangalore,NIC Laptop,success,74
2025-11-13T05:35:06.818763,GOV0056,create_noting,256/F.No/8/2026,eoffice,Confidential,True,103.244.177.25,Bangalore,NIC Laptop,success,58
2026-01-27T05:19:06.818768,GOV0099,create_noting,358/F.No/37/2024,rti_portal,Confidential,True,27.154.102.213,Mumbai,Government Workstation,success,74
2025-11-05T05:31:06.818773,GOV0013,create_noting,837/F.No/2/2026,rti_portal,Confidential,True,117.110.216.73,Chennai,Government Workstation,success,89
2025-11-28T05:55:06.818785,GOV0040,parivahan_access,420/F.No/11/2025,eoffice,Unclassified,True,27.15.233.18,Chennai,Mobile,success,36
2025-11-12T01:16:06.818790,GOV0025,rtionline_response,766/F.No/19/2026,rti_portal,Restricted,True,103.182.227.87,Kolkata,Mobile,success,49
2026-02-16T03:42:06.818795,GOV0066,rtionline_response,480/F.No/39/2025,financial_records,Unclassified,True,1.227.5.145,Chennai,NIC Laptop,success,94
2025-12-05T06:07:06.818800,GOV0047,create_noting,763/F.No/8/2024,rti_portal,Unclassified,False,123.42.193.182,Mumbai,Government Workstation,success,67
2025-12-21T08:28:06.818806,GOV0033,view_file,907/F.No/14/2024,digidocker,Secret,False,1.152.127.114,Bangalore,Government Workstation,success,97
2025-12-08T05:48:06.818812,GOV0067,approve_proposal,53/F.No/22/2026,digidocker,Confidential,False,1.82.155.91,Delhi,Government Workstation,success,87
2025-12-07T06:09:06.818817,GOV0014,rtionline_response,509/F.No/37/2024,rti_portal,Restricted,True,27.143.19.114,Kolkata,Government Workstation,success,89
2026-01-12T04:43:06.818822,GOV0090,rtionline_response,873/F.No/23/2026,eoffice,Unclassified,False,115.1.20.246,Kolkata,Government Workstation,success,63
2026-01-24T07:29:06.818827,GOV0041,rtionline_response,873/F.No/41/2026,financial_records,Unclassified,False,117.91.253.209,Mumbai,NIC Laptop,success,83
2025-11-18T04:38:06.818832,GOV0115,approve_proposal,976/F.No/18/2024,financial_records,Unclassified,False,103.218.7.119,Kolkata,Mobile,success,18
2025-11-30T04:41:06.818837,GOV0110,view_file,222/F.No/29/2025,rti_portal,Unclassified,True,106.143.23.139,Bangalore,Government Workstation,success,20
2026-01-05T09:31:06.818842,GOV0093,digidocker_search,128/F.No/46/2024,eoffice,Confidential,False,103.160.103.143,Delhi,NIC Laptop,success,30
2025-12-18T06:52:06.818847,GOV0085,view_file,399/F.No/24/2024,digidocker,Confidential,False,123.75.169.22,Bangalore,Mobile,success,31
2026-01-19T03:51:06.818851,GOV0035,parivahan_access,488/F.No/29/2024,citizen_database,Restricted,True,103.209.233.27,Chennai,NIC Laptop,success,86
2025-12-30T06:16:06.818856,GOV0061,approve_proposal,735/F.No/16/2025,citizen_database,Secret,False,106.136.130.60,Kolkata,Mobile,success,12
2025-12-11T02:43:06.818861,GOV0031,approve_proposal,201/F.No/36/2025,digidocker,Confidential,True,1.177.112.201,Chennai,Government Workstation,success,75
2025-12-15T00:35:06.818866,GOV0086,digidocker_search,573/F.No/19/2026,eoffice,Confidential,False,117.209.116.86,Bangalore,NIC Laptop,success,18
2025-12-20T03:59:06.818871,GOV0027,digidocker_search,412/F.No/38/2026,financial_records,Restricted,True,1.2.57.212,Kolkata,Mobile,success,21
2025-12-22T05:00:06.818876,GOV0026,create_noting,978/F.No/11/2026,digidocker,Unclassified,True,115.247.66.67,Mumbai,Government Workstation,success,56
2025-10-30T06:21:06.818881,GOV0085,approve_proposal,156/F.No/44/2026,citizen_database,Restricted,False,117.86.202.222,Delhi,Government Workstation,success,74
2025-10-28T05:40:06.818886,GOV0034,access_eoffice,212/F.No/3/2025,digidocker,Confidential,True,106.225.109.125,Delhi,Mobile,success,63
2026-01-11T06:21:06.818891,GOV0038,view_file,466/F.No/49/2026,eoffice,Confidential,False,115.81.255.41,Bangalore,Government Workstation,success,82
2025-12-16T01:08:06.818896,GOV0101,digidocker_search,238/F.No/9/2024,rti_portal,Unclassified,True,27.161.214.129,Bangalore,Mobile,success,72
2026-02-12T02:03:06.818901,GOV0065,view_file,690/F.No/37/2026,eoffice,Unclassified,True,49.118.121.36,Kolkata,NIC Laptop,success,10
2026-01-01T06:07:06.818906,GOV0065,create_noting,766/F.No/46/2026,digidocker,Confidential,False,123.144.10.215,Delhi,Mobile,success,81
2025-12-01T05:48:06.818911,GOV0071,access_eoffice,99/F.No/44/2024,citizen_database,Secret,False,123.200.122.125,Kolkata,Mobile,success,1
2025-10-27T07:50:06.818916,GOV0108,parivahan_access,308/F.No/28/2024,citizen_database,Confidential,True,117.5.229.83,Bangalore,Government Workstation,denied,19
2025-12-10T04:56:06.818921,GOV0025,approve_proposal,29/F.No/25/2026,citizen_database,Confidential,True,103.28.224.251,Kolkata,NIC Laptop,denied,79
2025-11-16T05:41:06.818926,GOV0113,approve_proposal,150/F.No/48/2025,financial_records,Confidential,False,123.83.164.74,Bangalore,Government Workstation,success,14
2026-01-07T05:22:06.818931,GOV0032,approve_proposal,629/F.No/9/2024,financial_records,Restricted,True,27.210.252.229,Delhi,Government Workstation,success,19
2026-02-14T05:52:06.818936,GOV0053,rtionline_response,226/F.No/32/2026,financial_records,Restricted,True,103.3.97.208,Mumbai,NIC Laptop,success,42
2025-10-23T00:58:06.818942,GOV0098,access_eoffice,777/F.No/17/2026,financial_records,Restricted,True,27.211.58.121,Mumbai,Mobile,denied,54
2026-01-17T05:54:06.818947,GOV0120,digidocker_search,477/F.No/13/2024,citizen_database,Restricted,False,1.229.140.78,Chennai,Mobile,success,6
2026-01-31T06:06:06.818952,GOV0059,access_eoffice,378/F.No/46/2026,rti_portal,Restricted,False,1.95.105.131,Chennai,Government Workstation,success,22
2025-10-24T01:38:06.818956,GOV0009,rtionline_response,295/F.No/33/2025,financial_records,Unclassified,True,27.243.22.67,Mumbai,Government Workstation,denied,2
2025-11-04T01:34:06.818961,GOV0040,digidocker_search,322/F.No/47/2024,eoffice,Unclassified,True,27.33.15.155,Chennai,Government Workstation,success,30
2025-12-11T05:12:06.818965,GOV0115,view_file,625/F.No/41/2026,digidocker,Confidential,True,115.21.88.146,Mumbai,NIC Laptop,success,91
2026-01-03T09:16:06.818970,GOV0071,view_file,555/F.No/4/2024,rti_portal,Unclassified,True,117.158.56.71,Mumbai,NIC Laptop,success,61
2025-11-14T05:11:06.818975,GOV0034,create_noting,907/F.No/8/2024,digidocker,Secret,False,117.22.99.74,Bangalore,Mobile,success,87
2026-02-11T04:01:06.818979,GOV0114,access_eoffice,249/F.No/14/2025,digidocker,Restricted,True,49.221.213.70,Chennai,NIC Laptop,success,11
2025-11-16T07:06:06.818983,GOV0001,view_file,124/F.No/36/2024,financial_records,Unclassified,True,1.67.80.194,Kolkata,NIC Laptop,success,69
2025-11-30T04:17:06.818988,GOV0027,parivahan_access,49/F.No/30/2024,financial_records,Secret,False,27.212.189.83,Chennai,Government Workstation,denied,30
2026-01-25T02:47:06.818992,GOV0005,digidocker_search,459/F.No/46/2025,citizen_database,Secret,True,106.140.162.60,Mumbai,Mobile,success,72
2025-11-12T08:13:06.818997,GOV0120,access_eoffice,527/F.No/22/2026,eoffice,Secret,False,106.79.149.128,Bangalore,NIC Laptop,success,55
2025-12-07T03:17:06.819001,GOV0034,parivahan_access,579/F.No/49/2024,rti_portal,Secret,True,49.206.28.108,Kolkata,NIC Laptop,success,21
2026-01-23T04:11:06.819006,GOV0083,view_file,705/F.No/41/2024,citizen_database,Restricted,True,49.61.8.47,Mumbai,NIC Laptop,success,69
2025-11-19T05:31:06.819010,GOV0055,digidocker_search,8/F.No/41/2026,citizen_database,Confidential,False,115.165.212.19,Bangalore,NIC Laptop,success,84
2026-01-09T08:38:06.819015,GOV0032,access_eoffice,363/F.No/29/2024,rti_portal,Unclassified,False,103.99.44.81,Mumbai,Mobile,success,71
2025-11-24T03:43:06.819019,GOV0072,access_eoffice,945/F.No/27/2026,digidocker,Restricted,True,106.132.248.212,Chennai,Mobile,success,69
2025-12-12T01:51:06.819023,GOV0024,rtionline_response,332/F.No/3/2024,digidocker,Unclassified,True,49.183.88.31,Chennai,NIC Laptop,success,14
2026-01-30T09:35:06.819029,GOV0046,create_noting,912/F.No/35/2026,financial_records,Unclassified,False,106.151.59.57,Mumbai,NIC Laptop,success,15
