timestamp,user_id,action,resource,ip_address,location,device,status,amount_inr,transaction_type,risk_score
2026-01-18T02:13:06.728709,BANK0033,rtgs_transfer,transactions,117.36.241.32,Visakhapatnam,Android/Chrome,denied,11365.0,NEFT,25
2026-01-05T03:16:06.728713,BANK0091,rtgs_transfer,reports,27.202.168.173,Visakhapatnam,MacOS/Safari,success,819657.0,IMPS,76
2026-01-02T09:21:06.728718,BANK0049,kyc_verification,transactions,1.201.193.187,Delhi,Android/Chrome,denied,,,60
2026-02-01T09:14:06.728723,BANK0034,transfer_funds,customer_accounts,103.98.223.133,Chandigarh,MacOS/Safari,success,162323.0,IMPS,16
2026-02-19T05:36:06.728729,BANK0069,rtgs_transfer,reports,1.186.59.103,Mumbai,MacOS/Safari,success,812760.0,IMPS,61
2026-02-03T03:23:06.728734,BANK0057,upi_transaction,reports,27.26.111.171,Hyderabad,iOS/Safari,success,,,60
2025-12-23T04:40:06.728738,BANK0067,transfer_funds,loans,117.127.173.63,Visakhapatnam,iOS/Safari,denied,165345.0,RTGS,96
2026-02-18T06:10:06.728743,BANK0079,neft_transfer,loans,1.187.69.190,Nagpur,Windows/Chrome,success,564398.0,IMPS,24
2026-01-20T05:04:06.728748,BANK0024,generate_report,customer_accounts,117.43.130.159,Chandigarh,iOS/Safari,success,,,38
2026-01-16T02:37:06.728753,BANK0059,upi_transaction,kyc_documents,115.18.141.195,Coimbatore,Windows/Chrome,success,,,53
2025-12-04T05:26:06.728765,BANK0059,transfer_funds,kyc_documents,49.245.230.60,Chandigarh,iOS/Safari,success,975613.0,NEFT,84
2026-02-17T04:19:06.728770,BANK0026,rtgs_transfer,transactions,106.49.26.133,Mumbai,Android/Chrome,success,741044.0,UPI,40
2026-01-23T09:19:06.728776,BANK0055,rtgs_transfer,transactions,117.233.232.206,Bangalore,iOS/Safari,failed,605161.0,NEFT,49
2026-01-27T06:23:06.728781,BANK0041,generate_report,transactions,27.35.60.9,Jaipur,Android/Chrome,success,,,71
2025-12-24T08:40:06.728785,BANK0092,kyc_verification,kyc_documents,49.244.81.141,Bangalore,MacOS/Safari,success,,,75
2025-12-19T01:10:06.728790,BANK0016,approve_loan,reports,49.84.132.148,Coimbatore,Windows/Chrome,success,,,51
2026-02-07T04:06:06.728795,BANK0004,rtgs_transfer,reports,49.188.98.120,Ahmedabad,Windows/Chrome,success,292609.0,RTGS,58
2026-02-04T01:29:06.728800,BANK0054,neft_transfer,loans,106.252.11.127,Hyderabad,iOS/Safari,success,876151.0,IMPS,32
2026-01-16T05:49:06.728805,BANK0071,transfer_funds,customer_accounts,103.139.18.201,Bhopal,Android/Chrome,success,157234.0,RTGS,99
2025-12-27T05:00:06.728809,BANK0016,view_account,customer_accounts,115.248.81.150,Indore,MacOS/Safari,success,,,71
2026-01-11T07:20:06.728814,BANK0065,upi_transaction,transactions,27.132.248.148,Chandigarh,MacOS/Safari,denied,,,47
2025-11-23T05:58:06.728819,BANK0015,generate_report,kyc_documents,106.164.141.115,Kanpur,iOS/Safari,success,,,89
2025-11-26T01:51:06.728823,BANK0086,neft_transfer,customer_accounts,103.165.96.250,Coimbatore,MacOS/Safari,success,749627.0,NEFT,55
2025-12-23T08:14:06.728828,BANK0089,generate_report,loans,1.205.1.197,Hyderabad,iOS/Safari,success,,,28
2026-01-18T08:50:06.728832,BANK0090,view_account,transactions,49.193.30.12,Surat,Windows/Chrome,success,,,12
2025-12-18T02:27:06.728837,BANK0053,kyc_verification,transactions,115.0.224.29,Chennai,iOS/Safari,success,,,90
2026-02-06T02:22:06.728841,BANK0095,generate_report,transactions,49.4.210.224,Surat,MacOS/Safari,failed,,,58
2025-11-23T05:36:06.728846,BANK0021,view_account,reports,117.249.208.119,Nagpur,MacOS/Safari,denied,,,21
2026-02-01T04:30:06.728851,BANK0057,view_account,transactions,117.202.118.148,Bangalore,Android/Chrome,success,,,53
2026-02-03T04:23:06.728855,BANK0035,generate_report,customer_accounts,27.196.239.254,Vadodara,MacOS/Safari,failed,,,5
2025-12-26T00:48:06.728859,BANK0088,neft_transfer,kyc_documents,117.163.179.9,Kolkata,iOS/Safari,denied,250097.0,IMPS,3
2026-01-22T07:54:06.728864,BANK0090,generate_report,transactions,123.28.221.99,Bhopal,iOS/Safari,success,,,41
2026-01-09T06:02:06.728869,BANK0037,view_account,transactions,27.80.58.178,Indore,Android/Chrome,success,,,28
2025-12-17T02:51:06.728873,BANK0090,approve_loan,customer_accounts,115.6.187.142,Bangalore,MacOS/Safari,failed,,,66
2025-12-24T06:38:06.728878,BANK0005,upi_transaction,customer_accounts,1.193.227.220,Kochi,iOS/Safari,success,,,42
2025-12-29T08:29:06.728882,BANK0048,approve_loan,customer_accounts,103.225.5.189,Kanpur,Android/Chrome,failed,,,1
2025-12-02T04:47:06.728887,BANK0047,approve_loan,reports,106.252.136.75,Bangalore,MacOS/Safari,success,,,43
2025-11-28T06:50:06.728891,BANK0087,kyc_verification,loans,106.77.204.64,Lucknow,iOS/Safari,success,,,49
2026-01-08T04:45:06.728896,BANK0083,approve_loan,loans,117.247.228.178,Kanpur,Windows/Chrome,denied,,,25
2025-12-06T04:36:06.728900,BANK0061,rtgs_transfer,customer_accounts,123.232.101.69,Jaipur,Android/Chrome,success,21860.0,NEFT,79
2025-11-23T07:42:06.728905,BANK0064,kyc_verification,transactions,27.213.45.102,Jaipur,iOS/Safari,success,,,19
2026-01-08T06:40:06.728910,BANK0090,kyc_verification,transactions,123.133.230.11,Vadodara,Windows/Chrome,failed,,,0
2025-12-14T08:39:06.728914,BANK0014,rtgs_transfer,reports,115.37.139.12,Kochi,Android/Chrome,success,806363.0,IMPS,70
2026-02-02T03:17:06.728920,BANK0086,transfer_funds,customer_accounts,115.127.4.187,Mumbai,Windows/Chrome,success,569160.0,NEFT,42
2025-12-12T08:32:06.728926,BANK0084,view_account,customer_accounts,1.110.144.183,Mumbai,Android/Chrome,failed,,,70
2025-11-23T09:28:06.728931,BANK0095,transfer_funds,kyc_documents,1.174.221.208,Coimbatore,Windows/Chrome,success,111793.0,RTGS,8
2025-11-22T03:13:06.728936,BANK0013,kyc_verification,loans,106.11.70.246,Bangalore,MacOS/Safari,denied,,,37
2025-12-27T05:40:06.728940,BANK0056,generate_report,reports,117.76.177.145,Vadodara,MacOS/Safari,success,,,20
2026-01-16T00:17:06.728945,BANK0007,generate_report,reports,27.164.38.217,Kolkata,iOS/Safari,success,,,74
2026-01-19T06:44:06.728950,BANK0020,view_account,loans,106.189.213.248,Kanpur,iOS/Safari,success,,,15
2025-12-31T04:18:06.728954,BANK0098,kyc_verification,reports,117.108.11.74,Coimbatore,Android/Chrome,success,,,38
2026-01-13T08:24:06.728958,BANK0031,kyc_verification,loans,49.20.197.37,Coimbatore,Android/Chrome,success,,,16
2026-01-22T09:19:06.728963,BANK0099,approve_loan,transactions,27.250.197.66,Hyderabad,MacOS/Safari,success,,,27
2026-01-04T02:33:06.728968,BANK0086,upi_transaction,loans,106.60.6.177,Lucknow,MacOS/Safari,success,,,39
2026-01-03T05:09:06.728973,BANK0005,neft_transfer,loans,123.242.180.145,Kochi,Windows/Chrome,success,16914.0,UPI,78
2026-01-02T00:37:06.728978,BANK0050,upi_transaction,transactions,49.212.72.244,Bhopal,iOS/Safari,success,,,17
2025-12-13T06:44:06.728982,BANK0031,kyc_verification,transactions,115.174.118.232,Jaipur,Windows/Chrome,success,,,78
2026-01-07T01:56:06.728987,BANK0095,upi_transaction,reports,103.82.68.229,Vadodara,Windows/Chrome,success,,,58
2025-11-25T09:23:06.728991,BANK0064,transfer_funds,transactions,27.185.9.35,Nagpur,Android/Chrome,success,235052.0,IMPS,85
2026-02-07T05:05:06.728997,BANK0028,rtgs_transfer,transactions,117.15.111.48,Ahmedabad,Windows/Chrome,success,453128.0,UPI,59
2025-12-27T03:09:06.729002,BANK0074,view_account,kyc_documents,27.240.246.166,Chennai,Windows/Chrome,success,,,12
2026-01-13T09:14:06.729006,BANK0011,view_account,transactions,27.126.239.217,Kochi,MacOS/Safari,success,,,10
2025-12-21T01:59:06.729011,BANK0083,generate_report,reports,49.113.96.222,Surat,MacOS/Safari,success,,,27
2025-12-03T07:41:06.729015,BANK0076,neft_transfer,loans,123.184.252.123,Bhopal,MacOS/Safari,success,265507.0,IMPS,57
2026-02-13T07:43:06.729020,BANK0087,upi_transaction,reports,49.95.47.26,Surat,Android/Chrome,success,,,4
2026-01-26T01:35:06.729024,BANK0030,kyc_verification,reports,106.250.152.46,Mumbai,Android/Chrome,success,,,88
2026-01-03T00:59:06.729029,BANK0081,neft_transfer,reports,27.228.243.15,Nagpur,MacOS/Safari,success,187288.0,IMPS,30
2026-01-31T04:30:06.729034,BANK0017,view_account,kyc_documents,117.214.242.152,Surat,iOS/Safari,success,,,56
2025-12-14T08:16:06.729039,BANK0083,generate_report,reports,106.110.212.192,Bangalore,MacOS/Safari,denied,,,41
2025-11-30T03:59:06.729043,BANK0080,rtgs_transfer,reports,123.33.58.183,Kochi,Android/Chrome,success,182316.0,RTGS,80
2026-02-08T00:32:06.729048,BANK0043,view_account,kyc_documents,1.253.249.147,Indore,MacOS/Safari,success,,,25
2026-01-05T05:00:06.729053,BANK0065,kyc_verification,reports,115.237.43.182,Visakhapatnam,MacOS/Safari,success,,,17
2025-12-11T08:48:06.729057,BANK0003,view_account,customer_accounts,117.130.91.130,Indore,iOS/Safari,success,,,50
2026-02-09T04:18:06.729062,BANK0024,upi_transaction,loans,49.55.129.222,Coimbatore,Windows/Chrome,success,,,50
2025-12-01T09:07:06.729066,BANK0057,transfer_funds,reports,103.0.135.162,Kanpur,iOS/Safari,denied,287153.0,RTGS,84
2025-11-25T04:53:06.729071,BANK0023,generate_report,reports,106.216.178.181,Chennai,Android/Chrome,success,,,25
2026-02-05T02:42:06.729076,BANK0006,upi_transaction,reports,115.79.169.17,Kolkata,MacOS/Safari,denied,,,32
2026-01-09T06:22:06.729080,BANK0027,neft_transfer,kyc_documents,49.229.247.128,Bhopal,MacOS/Safari,success,758265.0,RTGS,49
2025-12-13T02:29:06.729085,BANK0099,upi_transaction,customer_accounts,1.35.4.77,Coimbatore,iOS/Safari,success,,,32
2025-12-20T08:09:06.729090,BANK0001,generate_report,transactions,103.211.43.241,Coimbatore,Windows/Chrome,success,,,33
2025-11-21T03:11:06.729095,BANK0051,kyc_verification,kyc_documents,27.242.77.204,Bangalore,iOS/Safari,success,,,21
2026-01-03T03:22:06.729099,BANK0038,neft_transfer,reports,1.25.111.40,Kanpur,MacOS/Safari,success,889737.0,IMPS,91
2026-01-09T01:21:06.729104,BANK0019,upi_transaction,kyc_documents,115.105.163.187,Mumbai,iOS/Safari,failed,,,97
2025-11-27T02:38:06.729109,BANK0012,view_account,reports,1.152.236.216,Nagpur,Android/Chrome,denied,,,53
2026-01-27T03:44:06.729114,BANK0096,transfer_funds,loans,1.207.121.28,Coimbatore,iOS/Safari,success,962049.0,UPI,42
2026-01-18T06:12:06.729119,BANK0051,rtgs_transfer,customer_accounts,49.32.172.101,Nagpur,MacOS/Safari,failed,65659.0,UPI,25
2026-02-04T09:27:06.729126,BANK0050,approve_loan,customer_accounts,106.132.28.115,Vadodara,iOS/Safari,denied,,,91
2026-01-12T01:43:06.729130,BANK0083,view_account,customer_accounts,1.186.100.224,Visakhapatnam,MacOS/Safari,success,,,46
2025-12-01T07:01:06.729135,BANK0021,generate_report,reports,49.200.225.118,Visakhapatnam,Windows/Chrome,success,,,38
2025-12-21T08:38:06.729140,BANK0067,view_account,reports,106.49.166.75,Kochi,MacOS/Safari,failed,,,61
2025-11-27T07:13:06.729145,BANK0002,view_account,transactions,1.53.108.252,Chennai,iOS/Safari,success,,,24
2025-12-28T09:39:06.729149,BANK0061,rtgs_transfer,customer_accounts,1.222.147.20,Kanpur,iOS/Safari,success,727860.0,RTGS,94
2025-12-14T05:38:06.729154,BANK0078,transfer_funds,loans,117.180.211.193,Bangalore,iOS/Safari,success,952260.0,IMPS,43
2026-01-31T06:05:06.729159,BANK0072,approve_loan,loans,49.66.165.143,Visakhapatnam,Windows/Chrome,denied,,,55
2025-11-26T07:00:06.729163,BANK0025,view_account,transactions,123.114.120.92,Chennai,iOS/Safari,success,,,63
2026-01-26T03:58:06.729168,BANK0014,upi_transaction,reports,106.153.248.242,Kolkata,iOS/Safari,success,,,39
2026-01-16T03:32:06.729172,BANK0095,generate_report,loans,49.17.232.176,Chennai,MacOS/Safari,success,,,1
2025-11-24T09:16:06.729177,BANK0016,upi_transaction,reports,103.245.161.104,Surat,Android/Chrome,success,,,95
2025-12-12T08:08:06.729181,BANK0087,upi_transaction,customer_accounts,49.5.55.1,Kochi,iOS/Safari,success,,,62
2025-12-18T03:44:06.729186,BANK0034,rtgs_transfer,reports,1.228.218.97,Pune,iOS/Safari,success,311040.0,UPI,97
2026-01-22T06:30:06.729191,BANK0043,neft_transfer,kyc_documents,115.141.209.250,Ahmedabad,MacOS/Safari,failed,606193.0,RTGS,19
2026-01-29T01:42:06.729196,BANK0089,kyc_verification,reports,117.176.0.47,Pune,iOS/Safari,success,,,70
2026-01-19T05:29:06.729200,BANK0082,generate_report,customer_accounts,49.84.59.154,Surat,Windows/Chrome,success,,,81
2025-12-21T07:01:06.729205,BANK0001,rtgs_transfer,kyc_documents,103.244.218.42,Chandigarh,Windows/Chrome,success,996597.0,UPI,57
2026-01-02T09:13:06.729210,BANK0031,kyc_verification,reports,49.58.47.113,Surat,iOS/Safari,failed,,,29
2026-01-04T06:10:06.729214,BANK0050,kyc_verification,kyc_documents,49.230.153.130,Chandigarh,Android/Chrome,denied,,,46
2026-01-19T07:58:06.729219,BANK0058,transfer_funds,reports,27.134.135.246,Chandigarh,iOS/Safari,success,457278.0,RTGS,72
2026-01-07T02:33:06.729224,BANK0041,approve_loan,kyc_documents,115.247.142.61,Bhopal,MacOS/Safari,success,,,28
2025-12-16T02:21:06.729228,BANK0065,rtgs_transfer,loans,106.37.41.238,Kochi,iOS/Safari,success,517713.0,RTGS,16
2025-12-05T09:09:06.729233,BANK0094,approve_loan,customer_accounts,103.165.6.82,Surat,Android/Chrome,success,,,56
2026-01-09T01:26:06.729238,BANK0030,kyc_verification,loans,103.165.34.147,Ahmedabad,Android/Chrome,success,,,23
2026-02-03T02:43:06.729242,BANK0038,kyc_verification,transactions,1.119.126.241,Delhi,iOS/Safari,success,,,25
2026-01-03T00:19:06.729247,BANK0048,neft_transfer,loans,103.202.80.129,Kolkata,Windows/Chrome,success,961733.0,NEFT,67
2025-12-01T04:09:06.729252,BANK0063,generate_report,kyc_documents,123.243.97.120,Indore,MacOS/Safari,success,,,60
2025-12-07T01:03:06.729257,BANK0059,neft_transfer,transactions,106.197.210.7,Coimbatore,iOS/Safari,success,523809.0,IMPS,42
2025-11-24T05:32:06.729262,BANK0002,view_account,loans,103.227.71.154,Nagpur,MacOS/Safari,denied,,,93
2025-11-24T08:48:06.729266,BANK0099,view_account,kyc_documents,1.93.75.104,Kanpur,MacOS/Safari,success,,,20
2026-01-01T06:48:06.729271,BANK0045,rtgs_transfer,loans,27.40.179.109,Visakhapatnam,Windows/Chrome,success,464551.0,IMPS,26
2026-01-29T04:58:06.729276,BANK0075,generate_report,loans,117.235.17.252,Vadodara,Android/Chrome,success,,,42
2026-01-25T00:58:06.729280,BANK0092,upi_transaction,customer_accounts,49.100.200.87,Chandigarh,iOS/Safari,success,,,66
2026-02-15T02:02:06.729285,BANK0028,upi_transaction,customer_accounts,49.42.97.219,Delhi,iOS/Safari,success,,,57
2026-02-03T01:43:06.729289,BANK0024,transfer_funds,loans,106.124.230.201,Mumbai,MacOS/Safari,success,991212.0,IMPS,28
2026-02-05T05:03:06.729295,BANK0058,approve_loan,reports,123.158.43.58,Visakhapatnam,Windows/Chrome,success,,,0
2025-12-09T08:56:06.729299,BANK0055,neft_transfer,reports,49.110.17.105,Kochi,Android/Chrome,success,527238.0,RTGS,54
2025-12-27T02:39:06.729305,BANK0100,transfer_funds,transactions,106.217.172.171,Indore,Windows/Chrome,denied,498867.0,UPI,47
2025-12-24T06:02:06.729310,BANK0045,upi_transaction,loans,27.51.1.82,Bhopal,iOS/Safari,denied,,,16
2026-01-13T09:38:06.729315,BANK0046,view_account,loans,117.13.163.207,Lucknow,iOS/Safari,success,,,43
2026-01-04T02:09:06.729320,BANK0063,rtgs_transfer,transactions,103.10.78.74,Hyderabad,Windows/Chrome,success,90807.0,IMPS,7
2025-12-07T06:42:06.729325,BANK0060,rtgs_transfer,kyc_documents,106.7.60.110,Hyderabad,Windows/Chrome,success,385538.0,UPI,55
2025-11-29T05:48:06.729330,BANK0012,neft_transfer,loans,115.182.23.11,Delhi,Android/Chrome,success,316484.0,NEFT,82
2026-02-03T02:48:06.729335,BANK0071,approve_loan,kyc_documents,103.196.158.156,Surat,MacOS/Safari,success,,,83
2025-11-25T05:59:06.729340,BANK0045,view_account,kyc_documents,1.111.206.75,Visakhapatnam,MacOS/Safari,denied,,,38
2025-12-16T08:18:06.729344,BANK0047,upi_transaction,customer_accounts,1.120.178.17,Surat,MacOS/Safari,success,,,82
2025-12-30T06:07:06.729349,BANK0082,kyc_verification,reports,103.20.17.67,Kanpur,MacOS/Safari,success,,,90
2026-01-16T00:54:06.729354,BANK0071,view_account,reports,106.253.84.216,Lucknow,Windows/Chrome,success,,,87
2026-02-05T02:46:06.729358,BANK0074,kyc_verification,reports,115.107.37.128,Mumbai,Windows/Chrome,denied,,,52
2026-01-22T09:35:06.729363,BANK0069,transfer_funds,reports,27.194.55.174,Kolkata,Windows/Chrome,success,107061.0,UPI,32
2025-12-29T03:40:06.729368,BANK0042,rtgs_transfer,loans,115.118.57.40,Kanpur,MacOS/Safari,success,134411.0,UPI,51
2025-12-31T07:00:06.729373,BANK0076,generate_report,transactions,49.255.158.126,Jaipur,Android/Chrome,success,,,7
2026-02-04T01:52:06.729377,BANK0081,generate_report,transactions,1.45.172.199,Visakhapatnam,Windows/Chrome,denied,,,4
2026-01-02T08:33:06.729382,BANK0036,approve_loan,loans,115.44.213.86,Delhi,Android/Chrome,success,,,13
2025-12-26T05:31:06.729386,BANK0048,approve_loan,loans,123.212.146.187,Kanpur,Android/Chrome,success,,,86
2026-01-22T02:14:06.729391,BANK0074,transfer_funds,customer_accounts,27.248.219.35,Mumbai,MacOS/Safari,success,848222.0,RTGS,56
2026-01-09T07:30:06.729396,BANK0032,kyc_verification,transactions,115.213.1.181,Visakhapatnam,Android/Chrome,success,,,15
2026-01-17T05:49:06.729401,BANK0040,kyc_verification,transactions,106.63.97.91,Pune,Android/Chrome,success,,,45
2026-02-08T01:37:06.729405,BANK0044,kyc_verification,transactions,106.78.45.54,Kochi,Android/Chrome,denied,,,88
2026-02-10T09:13:06.729409,BANK0047,upi_transaction,loans,27.67.185.198,Chennai,iOS/Safari,success,,,47
2025-12-16T05:08:06.729414,BANK0052,view_account,reports,123.6.224.41,Visakhapatnam,Windows/Chrome,success,,,24
2026-02-15T07:07:06.729418,BANK0027,rtgs_transfer,reports,1.250.53.188,Ahmedabad,MacOS/Safari,success,167049.0,UPI,31
2025-12-29T07:21:06.729423,BANK0032,approve_loan,kyc_documents,106.224.149.112,Chandigarh,Android/Chrome,denied,,,65
2026-01-01T01:21:06.729428,BANK0016,rtgs_transfer,kyc_documents,27.77.148.69,Chandigarh,MacOS/Safari,success,212030.0,UPI,62
2026-01-30T03:23:06.729433,BANK0045,generate_report,reports,27.2.169.59,Nagpur,iOS/Safari,denied,,,82
2026-01-27T09:37:06.729438,BANK0065,neft_transfer,customer_accounts,106.63.105.224,Hyderabad,iOS/Safari,success,16533.0,IMPS,31
2026-01-24T01:06:06.729443,BANK0039,view_account,reports,1.96.102.27,Lucknow,Windows/Chrome,success,,,13
2026-01-15T00:57:06.729447,BANK0051,kyc_verification,customer_accounts,123.127.216.35,Kochi,Windows/Chrome,denied,,,76
2026-01-26T08:42:06.729452,BANK0029,upi_transaction,loans,27.123.247.140,Hyderabad,Android/Chrome,success,,,33
2025-12-07T08:48:06.729458,BANK0012,upi_transaction,kyc_documents,106.6.215.217,Kolkata,MacOS/Safari,success,,,45
2025-12-31T09:40:06.729463,BANK0008,rtgs_transfer,kyc_documents,123.73.159.221,Visakhapatnam,MacOS/Safari,success,969497.0,IMPS,13
2025-12-27T07:59:06.729468,BANK0082,approve_loan,transactions,49.22.212.33,Bangalore,Windows/Chrome,success,,,4
2025-12-19T23:53:06.729473,BANK0010,upi_transaction,reports,115.9.202.35,Chandigarh,Windows/Chrome,success,,,78
2026-01-27T03:16:06.729477,BANK0062,upi_transaction,kyc_documents,106.191.25.252,Kochi,MacOS/Safari,success,,,11
2025-12-10T07:42:06.729481,BANK0098,kyc_verification,loans,103.226.115.121,Pune,Windows/Chrome,success,,,58
2026-01-25T00:48:06.729486,BANK0011,rtgs_transfer,transactions,103.79.13.234,Delhi,Android/Chrome,success,775825.0,UPI,22
2025-12-20T09:09:06.729491,BANK0051,view_account,transactions,27.252.146.132,Lucknow,iOS/Safari,success,,,91
2026-02-11T06:39:06.729496,BANK0069,approve_loan,kyc_documents,1.60.169.241,Kolkata,MacOS/Safari,success,,,26
2025-12-08T02:07:06.729500,BANK0023,approve_loan,transactions,49.131.19.29,Surat,MacOS/Safari,success,,,37
2026-01-13T06:08:06.729505,BANK0063,upi_transaction,customer_accounts,106.159.184.154,Jaipur,iOS/Safari,success,,,7
2026-01-16T03:36:06.729510,BANK0061,approve_loan,kyc_documents,106.123.244.216,Kanpur,Android/Chrome,failed,,,83
2026-01-15T04:15:06.729514,BANK0047,view_account,transactions,115.184.19.4,Visakhapatnam,iOS/Safari,failed,,,78
2026-01-26T08:21:06.729519,BANK0075,view_account,transactions,117.39.116.197,Kanpur,Windows/Chrome,success,,,26
2026-01-03T03:12:06.729523,BANK0031,transfer_funds,kyc_documents,27.9.59.13,Bangalore,Android/Chrome,success,96037.0,RTGS,26
2026-02-19T03:39:06.729528,BANK0042,approve_loan,transactions,106.27.106.20,Nagpur,Android/Chrome,success,,,49
2026-01-21T08:25:06.729533,BANK0052,neft_transfer,customer_accounts,27.26.79.49,Hyderabad,Windows/Chrome,success,90878.0,UPI,15
2026-01-10T01:51:06.729538,BANK0078,rtgs_transfer,loans,103.171.56.155,Coimbatore,Android/Chrome,success,78178.0,NEFT,0
2025-12-29T01:58:06.729543,BANK0097,upi_transaction,transactions,49.80.213.58,Kanpur,Android/Chrome,success,,,55
2026-01-27T05:42:06.729547,BANK0031,upi_transaction,transactions,103.76.95.207,Vadodara,iOS/Safari,success,,,12
2025-12-28T04:02:06.729552,BANK0007,kyc_verification,kyc_documents,103.86.150.149,Kolkata,MacOS/Safari,success,,,57
2026-01-14T08:07:06.729556,BANK0057,generate_report,loans,103.188.241.22,Visakhapatnam,Android/Chrome,success,,,16
2025-11-23T23:50:06.729560,BANK0092,generate_report,reports,115.178.83.101,Hyderabad,Android/Chrome,success,,,66
2025-12-30T00:54:06.729565,BANK0080,transfer_funds,transactions,117.244.54.82,Hyderabad,Windows/Chrome,success,171374.0,IMPS,14
2025-11-22T01:30:06.729570,BANK0021,rtgs_transfer,loans,27.213.225.56,Bangalore,MacOS/Safari,success,968929.0,UPI,91
2025-12-08T09:06:06.729575,BANK0034,transfer_funds,kyc_documents,106.164.158.232,Lucknow,Windows/Chrome,success,499688.0,NEFT,24
2026-02-04T07:50:06.729580,BANK0033,view_account,kyc_documents,106.45.236.8,Nagpur,Windows/Chrome,success,,,4
2025-11-25T07:21:06.729585,BANK0015,transfer_funds,transactions,1.46.44.117,Kolkata,Windows/Chrome,denied,334343.0,UPI,75
2025-12-27T05:49:06.729590,BANK0049,upi_transaction,customer_accounts,117.32.162.75,Chennai,iOS/Safari,success,,,90
2026-01-13T08:42:06.729595,BANK0057,approve_loan,kyc_documents,27.105.138.196,Kolkata,Android/Chrome,failed,,,90
2026-01-18T02:29:06.729599,BANK0009,transfer_funds,loans,106.223.73.71,Vadodara,MacOS/Safari,success,999592.0,NEFT,82
2026-02-03T07:59:06.729604,BANK0055,rtgs_transfer,customer_accounts,106.133.204.15,Ahmedabad,Android/Chrome,success,736778.0,IMPS,78
2026-01-15T03:24:06.729609,BANK0020,neft_transfer,loans,123.33.253.74,Indore,Android/Chrome,success,799228.0,RTGS,12
2025-12-07T04:49:06.729614,BANK0056,rtgs_transfer,kyc_documents,103.165.147.27,Hyderabad,MacOS/Safari,success,974550.0,NEFT,28
2025-11-29T03:02:06.729619,BANK0083,rtgs_transfer,transactions,117.6.254.140,Chandigarh,Windows/Chrome,success,562542.0,UPI,73
2025-12-24T03:46:06.729624,BANK0088,upi_transaction,customer_accounts,1.7.140.28,Lucknow,Android/Chrome,success,,,62
2026-01-20T06:32:06.729629,BANK0040,generate_report,transactions,49.240.127.111,Chandigarh,iOS/Safari,success,,,85
2026-01-31T03:56:06.729633,BANK0055,upi_transaction,transactions,117.247.163.13,Jaipur,Windows/Chrome,success,,,27
2026-02-09T08:16:06.729638,BANK0061,view_account,loans,106.229.137.165,Mumbai,Android/Chrome,success,,,2
2026-02-15T00:27:06.729643,BANK0042,upi_transaction,kyc_documents,123.34.136.115,Chennai,iOS/Safari,success,,,6
2025-12-04T00:09:06.729647,BANK0051,neft_transfer,transactions,27.39.218.241,Hyderabad,Windows/Chrome,success,904700.0,IMPS,4
2026-01-28T02:17:06.729652,BANK0089,kyc_verification,reports,103.27.201.129,Pune,Windows/Chrome,success,,,19
2025-12-23T00:28:06.729657,BANK0086,transfer_funds,reports,123.76.82.54,Ahmedabad,Windows/Chrome,success,410127.0,UPI,63
2026-02-19T06:16:06.729662,BANK0018,upi_transaction,loans,106.63.217.45,Bhopal,Windows/Chrome,failed,,,33
2026-01-15T07:18:06.729667,BANK0012,neft_transfer,kyc_documents,1.73.103.81,Visakhapatnam,MacOS/Safari,success,905834.0,IMPS,23
2026-01-31T09:11:06.729673,BANK0013,rtgs_transfer,loans,123.17.224.153,Ahmedabad,iOS/Safari,success,388570.0,UPI,8
2026-02-01T04:46:06.729678,BANK0080,rtgs_transfer,loans,123.168.115.244,Mumbai,Android/Chrome,success,890597.0,UPI,63
2025-12-31T05:07:06.729684,BANK0078,neft_transfer,transactions,115.107.235.150,Kanpur,iOS/Safari,success,546858.0,NEFT,54
2026-02-03T00:40:06.729690,BANK0088,transfer_funds,customer_accounts,1.164.53.27,Bangalore,MacOS/Safari,success,54188.0,NEFT,3
2026-01-26T04:01:06.729695,BANK0061,upi_transaction,customer_accounts,123.133.207.250,Coimbatore,Android/Chrome,failed,,,99
2026-01-29T06:41:06.729699,BANK0037,transfer_funds,transactions,123.116.87.233,Delhi,iOS/Safari,success,550162.0,IMPS,90
2025-12-08T05:36:06.729704,BANK0061,view_account,reports,117.127.245.4,Vadodara,Android/Chrome,success,,,56
2025-12-20T00:39:06.729709,BANK0067,neft_transfer,customer_accounts,1.57.217.209,Kochi,MacOS/Safari,success,682052.0,NEFT,66
2025-12-24T08:26:06.729714,BANK0001,neft_transfer,customer_accounts,1.38.229.216,Kochi,Android/Chrome,success,628644.0,RTGS,69
2025-12-25T05:08:06.729719,BANK0001,neft_transfer,kyc_documents,1.63.49.58,Pune,iOS/Safari,success,263361.0,IMPS,50
2026-01-04T04:30:06.729724,BANK0022,rtgs_transfer,customer_accounts,115.249.7.4,Lucknow,MacOS/Safari,denied,338546.0,RTGS,26
2025-11-26T08:00:06.729729,BANK0034,transfer_funds,reports,103.91.118.133,Lucknow,Windows/Chrome,success,143901.0,IMPS,62
2026-01-07T01:18:06.729735,BANK0062,approve_loan,loans,1.237.35.254,Kanpur,iOS/Safari,success,,,12
2026-01-23T09:21:06.729740,BANK0042,neft_transfer,customer_accounts,106.210.213.175,Visakhapatnam,Windows/Chrome,success,695682.0,UPI,27
