timestamp,user_id,action,student_enrollment,resource,semester,academic_year,ip_address,location,device,status,risk_score
2026-01-02T02:18:06.862710,EDU0001,update_attendance,2023CS403,attendance,VIII,2024-2025,27.151.68.188,Jaipur,Faculty Workstation,denied,56
2026-01-15T04:30:06.862716,EDU0086,view_student_record,2023EC882,marks_entry,V,2023-2024,49.224.3.247,Vadodara,Mobile,denied,4
2026-01-04T02:18:06.862721,EDU0050,access_transcript,2025ME294,attendance,VIII,2024-2027,115.58.13.207,Nagpur,Personal Laptop,success,69
2026-01-25T04:59:06.862727,EDU0136,generate_marksheet,2020EC139,student_records,II,2025-2024,123.148.184.224,Indore,Personal Laptop,success,71
2025-11-29T09:32:06.862732,EDU0075,enter_marks,2025CE605,transcripts,III,2026-2026,123.231.218.97,Kochi,Mobile,success,77
2025-11-27T06:14:06.862737,EDU0123,access_transcript,2022CE583,attendance,V,2023-2027,106.241.194.95,Delhi,Mobile,success,46
2025-11-23T02:12:06.862742,EDU0024,update_attendance,2020CS533,digilocker,V,2026-2026,1.218.108.15,Ahmedabad,Mobile,success,34
2026-01-22T06:59:06.862748,EDU0183,update_attendance,2023CS121,student_records,IV,2025-2025,27.0.36.91,Bhopal,Personal Laptop,success,89
2026-02-07T07:49:06.862753,EDU0198,access_transcript,2021CS141,marks_entry,III,2023-2024,117.136.66.57,Delhi,Faculty Workstation,success,71
2025-11-25T03:08:06.862758,EDU0058,generate_marksheet,2026CS431,student_records,II,2025-2024,106.239.9.111,Nagpur,Mobile,success,98
2025-12-10T01:20:06.862764,EDU0096,enter_marks,2024CE155,transcripts,VI,2023-2024,49.108.45.25,Chennai,Mobile,success,13
2025-12-30T08:56:06.862769,EDU0130,access_transcript,2024CS573,marks_entry,IV,2023-2027,49.245.99.249,Nagpur,Faculty Workstation,success,57
2026-01-10T08:28:06.862774,EDU0016,view_student_record,2022CE145,attendance,IV,2023-2027,117.214.117.107,Indore,Faculty Workstation,success,22
2026-02-13T04:17:06.862780,EDU0010,enter_marks,2021CE711,marks_entry,III,2024-2025,103.174.127.233,Pune,Mobile,success,27
2025-12-15T06:02:06.862785,EDU0189,view_student_record,2025CS375,attendance,VI,2026-2027,27.128.125.223,Mumbai,Mobile,success,63
2025-12-23T05:18:06.862790,EDU0140,access_transcript,2026ME898,attendance,V,2024-2024,123.11.46.254,Surat,Personal Laptop,success,10
2025-12-03T01:25:06.862796,EDU0121,digilocker_verify,2024CE272,student_records,VII,2026-2025,103.79.230.208,Coimbatore,Mobile,success,23
2026-01-20T08:38:06.862801,EDU0160,enter_marks,2025ME887,digilocker,II,2024-2027,115.161.25.206,Kochi,Faculty Workstation,denied,29
2026-01-29T02:32:06.862806,EDU0034,digilocker_verify,2023ME563,digilocker,VIII,2023-2027,117.162.207.156,Lucknow,Mobile,success,56
2025-12-02T06:42:06.862812,EDU0049,update_attendance,2026EC701,attendance,I,2024-2027,117.107.159.104,Kochi,Personal Laptop,success,23
2026-01-31T03:33:06.862817,EDU0199,enter_marks,2023EC797,marks_entry,II,2023-2026,49.50.183.75,Coimbatore,Mobile,success,99
2025-12-24T04:57:06.862822,EDU0004,generate_marksheet,2024EC457,transcripts,IV,2025-2024,115.18.96.236,Pune,Faculty Workstation,success,11
2026-01-10T03:26:06.862831,EDU0052,enter_marks,2022EC228,digilocker,III,2026-2024,115.82.112.35,Vadodara,Faculty Workstation,success,34
2025-12-28T04:37:06.862836,EDU0199,digilocker_verify,2022CS384,transcripts,VIII,2026-2027,103.190.255.234,Pune,Faculty Workstation,success,3
2026-02-14T02:27:06.862841,EDU0091,generate_marksheet,2023EC793,student_records,VII,2026-2026,1.228.113.63,Lucknow,Personal Laptop,success,42
2025-11-24T09:44:06.862846,EDU0042,approve_exam_form,2025EC602,student_records,VIII,2025-2027,106.252.0.221,Vadodara,Mobile,success,6
2025-12-04T09:10:06.862851,EDU0056,approve_exam_form,2021CS400,digilocker,VII,2023-2024,103.195.141.142,Chandigarh,Faculty Workstation,success,52
2026-02-04T09:00:06.862857,EDU0063,update_attendance,2020CE221,digilocker,V,2024-2027,1.225.201.84,Delhi,Mobile,success,33
2026-02-17T06:58:06.862862,EDU0001,update_attendance,2021CE626,student_records,VII,2024-2025,117.187.48.127,Vadodara,Faculty Workstation,success,1
2026-01-16T03:48:06.862867,EDU0185,view_student_record,2020CE711,student_records,VIII,2023-2025,49.229.192.168,Lucknow,Personal Laptop,success,82
2026-01-23T07:55:06.862873,EDU0126,view_student_record,2022CS929,transcripts,II,2025-2027,49.17.20.168,Surat,Personal Laptop,success,80
2026-01-12T03:02:06.862878,EDU0023,enter_marks,2024ME450,student_records,II,2024-2024,27.6.20.29,Chennai,Personal Laptop,success,21
2026-01-06T04:41:06.862883,EDU0008,digilocker_verify,2022CS860,marks_entry,V,2024-2024,49.46.33.129,Ahmedabad,Faculty Workstation,success,30
2026-02-04T03:38:06.862889,EDU0102,approve_exam_form,2023ME224,marks_entry,VII,2026-2026,106.61.87.88,Visakhapatnam,Personal Laptop,success,73
2025-12-20T05:53:06.862894,EDU0155,digilocker_verify,2024ME767,digilocker,III,2025-2026,49.90.151.109,Surat,Faculty Workstation,denied,77
2026-02-04T07:20:06.862899,EDU0013,enter_marks,2023EC155,transcripts,VI,2024-2024,115.62.134.148,Hyderabad,Faculty Workstation,success,52
2026-02-11T01:30:06.862905,EDU0003,access_transcript,2026CE977,marks_entry,II,2024-2025,123.30.111.53,Kanpur,Mobile,success,58
2026-01-09T03:20:06.862910,EDU0078,view_student_record,2020ME959,marks_entry,V,2023-2024,1.110.224.248,Pune,Personal Laptop,success,59
2026-01-04T09:04:06.862916,EDU0021,enter_marks,2023CS312,marks_entry,VIII,2026-2026,115.151.7.2,Chandigarh,Faculty Workstation,success,86
2026-01-01T08:22:06.862921,EDU0153,generate_marksheet,2023ME711,marks_entry,V,2024-2025,1.51.66.82,Kochi,Personal Laptop,success,99
2025-12-27T00:53:06.862926,EDU0175,enter_marks,2021CS816,attendance,VIII,2023-2026,123.30.203.30,Surat,Personal Laptop,success,46
2026-01-05T01:17:06.862931,EDU0104,update_attendance,2021CS902,marks_entry,III,2026-2027,49.153.215.176,Bangalore,Faculty Workstation,success,92
2026-01-17T00:02:06.862937,EDU0186,enter_marks,2023CE749,transcripts,III,2023-2024,49.205.120.121,Coimbatore,Mobile,success,12
2025-12-16T08:16:06.862942,EDU0153,enter_marks,2022ME719,digilocker,VI,2024-2026,106.140.86.221,Lucknow,Personal Laptop,success,3
2026-01-04T00:38:06.862947,EDU0139,access_transcript,2022CS872,digilocker,IV,2023-2027,49.65.72.22,Chandigarh,Faculty Workstation,success,45
2025-11-23T08:10:06.862952,EDU0134,update_attendance,2023EC997,attendance,VIII,2026-2024,115.207.253.66,Surat,Faculty Workstation,success,54
2026-01-18T05:29:06.862957,EDU0051,digilocker_verify,2020ME471,student_records,V,2023-2027,103.116.90.171,Lucknow,Personal Laptop,success,36
2026-01-13T08:31:06.862962,EDU0198,access_transcript,2024CS796,student_records,VIII,2026-2025,123.135.213.194,Kanpur,Faculty Workstation,success,28
2026-02-16T02:55:06.862967,EDU0094,update_attendance,2020ME553,transcripts,IV,2023-2026,1.199.204.165,Pune,Mobile,success,62
2026-01-07T01:57:06.862972,EDU0197,generate_marksheet,2025ME731,transcripts,IV,2026-2024,106.76.42.119,Indore,Personal Laptop,success,82
2025-12-15T01:14:06.862977,EDU0116,access_transcript,2021ME895,attendance,II,2023-2025,117.65.186.215,Delhi,Personal Laptop,success,5
2026-02-18T03:31:06.862982,EDU0020,approve_exam_form,2021ME577,marks_entry,VIII,2026-2027,103.189.184.4,Mumbai,Mobile,success,77
2025-11-25T00:46:06.862988,EDU0079,digilocker_verify,2026ME907,student_records,I,2023-2024,117.224.25.17,Lucknow,Faculty Workstation,success,18
2025-12-25T04:08:06.862992,EDU0027,update_attendance,2023EC213,digilocker,I,2025-2026,103.205.91.126,Mumbai,Mobile,success,69
2026-01-11T09:01:06.862997,EDU0102,update_attendance,2020CE589,student_records,VI,2026-2027,117.243.180.209,Chandigarh,Faculty Workstation,success,42
2026-01-13T07:43:06.863002,EDU0125,view_student_record,2020CE859,student_records,VIII,2024-2027,117.76.185.86,Coimbatore,Personal Laptop,success,31
2025-12-21T07:32:06.863007,EDU0074,generate_marksheet,2023CS632,marks_entry,I,2024-2025,49.141.41.238,Bhopal,Faculty Workstation,success,68
2026-02-14T01:30:06.863011,EDU0150,view_student_record,2026CS850,digilocker,V,2026-2027,117.160.37.11,Ahmedabad,Mobile,success,51
2026-02-14T08:29:06.863016,EDU0162,generate_marksheet,2026CE339,transcripts,VIII,2025-2024,123.87.231.166,Chandigarh,Mobile,success,17
2026-01-07T00:32:06.863021,EDU0092,update_attendance,2023ME172,attendance,IV,2025-2027,103.129.106.1,Kolkata,Personal Laptop,success,95
2025-11-21T00:52:06.863026,EDU0120,enter_marks,2021EC275,digilocker,II,2024-2026,49.140.91.183,Jaipur,Faculty Workstation,denied,49
2026-01-17T00:52:06.863030,EDU0105,enter_marks,2025EC146,attendance,I,2024-2026,106.100.135.73,Kochi,Personal Laptop,success,54
2025-12-27T03:14:06.863036,EDU0167,access_transcript,2026CE180,attendance,V,2023-2027,115.133.216.234,Bhopal,Mobile,success,39
2026-01-24T05:03:06.863041,EDU0028,view_student_record,2021EC710,marks_entry,VIII,2023-2027,117.246.235.222,Coimbatore,Mobile,denied,97
2025-12-10T09:01:06.863046,EDU0139,update_attendance,2022CE971,student_records,I,2023-2026,103.123.105.10,Chennai,Personal Laptop,success,76
2026-02-11T07:12:06.863051,EDU0056,update_attendance,2020CS808,student_records,V,2024-2027,106.140.133.156,Kanpur,Personal Laptop,success,68
2026-01-30T08:53:06.863056,EDU0048,view_student_record,2022EC499,attendance,II,2023-2026,103.26.77.51,Chennai,Mobile,success,37
2025-11-30T01:14:06.863061,EDU0176,digilocker_verify,2022CE586,marks_entry,VII,2023-2026,1.25.89.8,Hyderabad,Faculty Workstation,success,24
2026-02-06T06:30:06.863067,EDU0118,approve_exam_form,2022EC478,marks_entry,VII,2024-2026,123.166.246.96,Jaipur,Faculty Workstation,success,50
2025-12-10T02:19:06.863072,EDU0176,update_attendance,2024ME544,digilocker,V,2026-2024,115.253.255.90,Bangalore,Faculty Workstation,success,51
2026-01-22T04:14:06.863078,EDU0121,approve_exam_form,2026CE944,marks_entry,VI,2025-2027,1.241.56.179,Surat,Personal Laptop,success,12
2026-02-11T09:14:06.863083,EDU0177,access_transcript,2020CS758,transcripts,VII,2023-2026,103.131.192.107,Mumbai,Personal Laptop,success,28
2026-02-19T03:47:06.863088,EDU0177,update_attendance,2024CS905,digilocker,II,2024-2025,1.250.235.134,Vadodara,Mobile,success,14
2026-02-10T01:23:06.863094,EDU0024,enter_marks,2020EC618,student_records,I,2024-2026,49.223.193.143,Bangalore,Faculty Workstation,success,57
2025-12-08T05:28:06.863099,EDU0084,view_student_record,2026CE799,marks_entry,VI,2024-2027,103.202.239.92,Vadodara,Personal Laptop,success,57
2025-12-01T00:37:06.863104,EDU0122,approve_exam_form,2020CE850,attendance,IV,2026-2025,106.50.50.170,Kochi,Personal Laptop,success,78
2025-12-01T09:24:06.863110,EDU0200,enter_marks,2021CE265,student_records,VII,2024-2027,106.33.87.174,Chennai,Faculty Workstation,success,39
2025-12-29T09:21:06.863115,EDU0183,update_attendance,2022CS792,student_records,I,2026-2024,103.53.202.132,Jaipur,Faculty Workstation,success,96
2025-12-08T09:03:06.863121,EDU0103,access_transcript,2025CS661,marks_entry,VI,2023-2027,115.240.190.213,Jaipur,Personal Laptop,success,79
2025-12-21T09:46:06.863126,EDU0172,view_student_record,2023CE808,transcripts,VII,2023-2026,27.45.133.56,Hyderabad,Faculty Workstation,success,39
2026-01-08T08:25:06.863132,EDU0066,generate_marksheet,2024ME520,attendance,IV,2026-2027,49.184.88.7,Vadodara,Faculty Workstation,success,17
2025-12-25T00:44:06.863137,EDU0166,enter_marks,2020CE639,attendance,II,2026-2025,27.96.243.146,Bangalore,Faculty Workstation,success,65
2025-11-26T07:06:06.863142,EDU0085,digilocker_verify,2024ME857,transcripts,II,2024-2026,27.23.84.104,Lucknow,Personal Laptop,denied,61
2025-12-23T02:04:06.863148,EDU0128,view_student_record,2020ME969,attendance,V,2023-2025,117.136.145.127,Kanpur,Mobile,success,58
2026-02-12T04:59:06.863153,EDU0117,digilocker_verify,2026CE440,student_records,VIII,2024-2026,106.145.182.100,Indore,Faculty Workstation,success,73
2025-11-22T04:13:06.863159,EDU0011,access_transcript,2025ME140,marks_entry,VII,2023-2025,123.20.24.213,Visakhapatnam,Mobile,success,95
2026-01-30T09:24:06.863164,EDU0127,enter_marks,2026CE291,attendance,IV,2025-2026,103.110.94.161,Bhopal,Mobile,success,7
2026-02-18T06:27:06.863171,EDU0154,view_student_record,2026ME934,student_records,I,2025-2024,106.52.213.167,Delhi,Personal Laptop,success,77
2025-12-12T08:34:06.863177,EDU0105,enter_marks,2025CE197,digilocker,III,2023-2027,1.155.93.241,Mumbai,Faculty Workstation,success,91
2025-12-20T00:15:06.863183,EDU0147,access_transcript,2021CE161,student_records,VIII,2026-2026,115.212.14.81,Surat,Personal Laptop,success,36
2026-01-24T00:31:06.863188,EDU0151,access_transcript,2026ME855,attendance,IV,2023-2025,1.135.42.175,Pune,Faculty Workstation,success,60
2026-02-08T03:03:06.863195,EDU0200,digilocker_verify,2020EC245,student_records,III,2024-2027,117.56.14.182,Ahmedabad,Mobile,success,55
2025-11-25T09:25:06.863200,EDU0188,digilocker_verify,2021ME394,marks_entry,II,2026-2027,103.234.191.134,Pune,Mobile,success,60
2026-01-19T07:09:06.863206,EDU0198,view_student_record,2021ME571,transcripts,I,2023-2027,117.153.246.220,Bangalore,Faculty Workstation,success,16
2026-01-23T05:48:06.863211,EDU0184,enter_marks,2023ME567,attendance,II,2023-2025,117.234.133.66,Surat,Mobile,success,89
2026-01-25T08:32:06.863216,EDU0035,view_student_record,2020CE308,transcripts,IV,2024-2026,106.119.135.235,Mumbai,Faculty Workstation,success,87
2025-12-31T09:45:06.863222,EDU0057,view_student_record,2020CS958,marks_entry,IV,2025-2027,106.58.61.186,Ahmedabad,Faculty Workstation,success,92
2025-12-02T09:03:06.863227,EDU0106,update_attendance,2021CE824,student_records,VII,2024-2027,106.181.228.186,Surat,Faculty Workstation,success,64
2026-01-12T04:01:06.863232,EDU0161,update_attendance,2022ME549,student_records,I,2024-2024,1.217.44.183,Coimbatore,Personal Laptop,denied,98
2026-01-07T09:41:06.863237,EDU0081,enter_marks,2023ME883,student_records,I,2024-2026,1.221.216.41,Chennai,Faculty Workstation,success,92
2025-11-28T01:00:06.863243,EDU0043,access_transcript,2021ME876,transcripts,VII,2024-2025,103.154.128.97,Lucknow,Personal Laptop,success,12
2025-12-30T00:48:06.863248,EDU0083,enter_marks,2021ME756,attendance,V,2025-2027,49.197.144.39,Nagpur,Personal Laptop,success,46
2025-12-02T01:10:06.863254,EDU0144,digilocker_verify,2024CE654,student_records,VII,2025-2027,27.92.65.119,Vadodara,Faculty Workstation,success,41
2025-12-28T07:53:06.863260,EDU0105,digilocker_verify,2023CS699,marks_entry,V,2024-2025,117.137.22.171,Surat,Personal Laptop,success,47
2026-01-23T09:49:06.863265,EDU0124,view_student_record,2020ME696,attendance,IV,2023-2027,117.161.116.119,Chennai,Personal Laptop,success,49
2025-12-13T00:42:06.863271,EDU0092,update_attendance,2020CS529,digilocker,VIII,2023-2027,103.166.229.22,Jaipur,Mobile,success,1
2025-12-26T06:40:06.863277,EDU0049,update_attendance,2020CE489,attendance,IV,2023-2025,103.97.122.103,Visakhapatnam,Faculty Workstation,success,12
2025-12-17T07:20:06.863282,EDU0041,approve_exam_form,2024CS791,marks_entry,I,2023-2027,27.103.40.99,Kanpur,Faculty Workstation,success,66
2025-12-16T09:21:06.863288,EDU0150,approve_exam_form,2026CE357,student_records,I,2023-2024,115.88.118.123,Hyderabad,Personal Laptop,success,8
2025-12-12T01:24:06.863293,EDU0100,access_transcript,2024EC530,digilocker,II,2024-2024,123.145.85.232,Indore,Faculty Workstation,success,5
2026-02-15T01:08:06.863299,EDU0157,view_student_record,2026CE353,student_records,VI,2026-2024,106.142.2.18,Jaipur,Faculty Workstation,success,37
2026-01-11T08:23:06.863304,EDU0160,enter_marks,2024CE865,attendance,I,2023-2026,49.121.182.197,Bhopal,Faculty Workstation,success,26
2025-12-30T07:24:06.863309,EDU0179,digilocker_verify,2023CS477,marks_entry,VI,2023-2026,1.78.145.198,Chennai,Faculty Workstation,success,44
2025-11-27T08:29:06.863315,EDU0142,access_transcript,2024ME578,transcripts,VII,2024-2024,123.31.84.143,Lucknow,Personal Laptop,success,53
2025-12-02T01:54:06.863320,EDU0190,approve_exam_form,2025ME753,student_records,VI,2023-2027,103.123.127.118,Chandigarh,Faculty Workstation,success,16
2026-01-01T01:21:06.863327,EDU0132,access_transcript,2022ME494,marks_entry,VII,2025-2026,1.230.129.128,Visakhapatnam,Faculty Workstation,success,59
2026-02-15T09:05:06.863332,EDU0021,view_student_record,2026CE778,digilocker,II,2023-2025,123.54.51.150,Pune,Personal Laptop,success,84
2025-11-25T02:00:06.863338,EDU0155,enter_marks,2025ME721,transcripts,II,2024-2025,115.42.39.104,Pune,Personal Laptop,success,88
2026-02-06T01:16:06.863343,EDU0103,generate_marksheet,2022EC446,transcripts,I,2023-2025,103.228.80.210,Vadodara,Mobile,success,87
2026-01-01T08:23:06.863349,EDU0103,enter_marks,2022CE580,student_records,V,2024-2024,27.124.40.243,Mumbai,Faculty Workstation,success,64
2026-01-03T09:19:06.863354,EDU0018,digilocker_verify,2024ME738,transcripts,VIII,2024-2026,106.122.253.201,Coimbatore,Mobile,success,74
2026-01-05T09:37:06.863359,EDU0132,enter_marks,2020CE740,attendance,V,2026-2026,49.186.99.147,Ahmedabad,Mobile,success,81
2025-12-31T01:46:06.863365,EDU0067,enter_marks,2022CS319,marks_entry,VIII,2023-2024,106.27.112.10,Kolkata,Faculty Workstation,success,30
2025-12-16T03:07:06.863370,EDU0111,enter_marks,2020CE232,student_records,II,2023-2027,117.150.212.182,Delhi,Faculty Workstation,success,83
2026-01-03T02:20:06.863376,EDU0147,access_transcript,2020CS295,marks_entry,VI,2025-2027,103.190.109.154,Pune,Mobile,success,19
2026-01-27T08:18:06.863381,EDU0103,approve_exam_form,2023EC254,student_records,I,2026-2027,1.190.188.79,Surat,Faculty Workstation,success,76
2025-11-30T06:55:06.863386,EDU0060,enter_marks,2025EC600,transcripts,VII,2025-2026,103.70.12.222,Pune,Mobile,success,43
2026-02-09T06:10:06.863391,EDU0008,approve_exam_form,2025ME970,digilocker,IV,2026-2027,103.97.63.162,Chennai,Personal Laptop,success,41
2025-12-04T04:59:06.863397,EDU0087,enter_marks,2021CE569,digilocker,VII,2024-2026,1.28.186.173,Kolkata,Mobile,success,76
2026-02-04T05:31:06.863402,EDU0142,approve_exam_form,2022ME413,marks_entry,I,2023-2025,123.153.76.52,Vadodara,Personal Laptop,success,47
2025-12-17T02:32:06.863408,EDU0111,update_attendance,2024EC225,student_records,I,2023-2027,117.236.226.108,Ahmedabad,Personal Laptop,success,37
2026-01-06T08:32:06.863413,EDU0048,digilocker_verify,2022EC741,marks_entry,VI,2023-2025,115.139.59.219,Surat,Mobile,success,82
2026-01-02T04:22:06.863418,EDU0138,enter_marks,2026CS660,transcripts,VIII,2025-2027,1.55.193.237,Lucknow,Mobile,success,43
2026-02-02T04:42:06.863423,EDU0003,digilocker_verify,2022ME766,attendance,III,2026-2024,106.93.209.44,Jaipur,Personal Laptop,denied,41
2025-12-17T06:26:06.863428,EDU0116,generate_marksheet,2026CE952,attendance,V,2023-2025,115.182.153.191,Kanpur,Personal Laptop,success,65
2026-02-10T23:53:06.863434,EDU0090,view_student_record,2022CE693,transcripts,IV,2026-2025,103.61.22.135,Coimbatore,Faculty Workstation,success,59
2025-12-21T07:10:06.863440,EDU0075,approve_exam_form,2022EC828,student_records,II,2024-2026,115.68.85.173,Pune,Personal Laptop,success,35
2026-02-15T07:23:06.863445,EDU0148,update_attendance,2023EC708,marks_entry,VI,2026-2024,1.60.178.20,Pune,Mobile,success,73
2026-01-23T07:10:06.863450,EDU0040,digilocker_verify,2026ME535,attendance,III,2024-2025,1.208.179.197,Hyderabad,Mobile,success,3
2026-01-10T01:11:06.863455,EDU0135,approve_exam_form,2023EC333,digilocker,IV,2026-2025,117.224.2.36,Pune,Faculty Workstation,success,16
2025-11-25T01:01:06.863460,EDU0014,approve_exam_form,2023CS202,transcripts,VIII,2026-2026,27.2.175.230,Indore,Faculty Workstation,success,12
2025-11-28T02:04:06.863465,EDU0006,view_student_record,2022EC520,transcripts,VI,2024-2026,123.108.39.79,Kochi,Mobile,denied,29
2026-02-12T07:30:06.863470,EDU0122,enter_marks,2023EC787,transcripts,V,2024-2024,27.152.226.110,Kanpur,Mobile,denied,94
2025-11-24T03:06:06.863475,EDU0159,generate_marksheet,2024ME445,attendance,IV,2024-2027,106.195.152.214,Pune,Faculty Workstation,denied,95
2026-01-06T04:46:06.863481,EDU0067,generate_marksheet,2021CE522,transcripts,V,2023-2027,117.77.90.90,Bhopal,Mobile,success,49
2026-01-01T03:12:06.863485,EDU0120,access_transcript,2020CS793,transcripts,VI,2026-2025,117.194.98.100,Indore,Faculty Workstation,success,85
2026-02-13T00:05:06.863490,EDU0168,digilocker_verify,2022CE115,student_records,VIII,2025-2027,103.24.24.68,Hyderabad,Faculty Workstation,success,72
2026-01-17T00:26:06.863495,EDU0196,approve_exam_form,2026CE923,digilocker,I,2024-2024,123.5.55.65,Chennai,Faculty Workstation,success,88
2025-12-06T05:51:06.863500,EDU0183,approve_exam_form,2026EC888,attendance,I,2025-2024,27.228.236.244,Ahmedabad,Personal Laptop,success,79
2025-12-12T00:20:06.863505,EDU0066,approve_exam_form,2026EC592,student_records,V,2025-2026,106.136.49.38,Jaipur,Personal Laptop,success,23
2026-01-26T07:39:06.863509,EDU0022,approve_exam_form,2025CS268,transcripts,VI,2023-2026,106.180.207.241,Kolkata,Mobile,success,81
2026-02-02T03:29:06.863514,EDU0189,access_transcript,2025EC644,digilocker,I,2024-2026,123.33.82.94,Kochi,Mobile,success,46
2026-01-06T00:50:06.863519,EDU0002,enter_marks,2022ME956,transcripts,VII,2024-2027,123.156.112.210,Pune,Personal Laptop,success,51
2026-02-18T09:35:06.863524,EDU0068,update_attendance,2026CE555,student_records,V,2025-2027,117.244.124.134,Ahmedabad,Mobile,success,2
2025-12-12T07:27:06.863528,EDU0002,update_attendance,2026ME276,transcripts,I,2023-2025,117.190.70.19,Coimbatore,Mobile,success,7
2026-02-03T02:39:06.863533,EDU0110,view_student_record,2022ME168,marks_entry,VIII,2025-2025,27.113.22.93,Surat,Personal Laptop,success,41
2026-02-10T09:47:06.863538,EDU0010,approve_exam_form,2020CS684,transcripts,IV,2026-2026,27.106.67.182,Hyderabad,Mobile,success,13
2026-02-14T06:51:06.863543,EDU0133,digilocker_verify,2020ME871,digilocker,VI,2024-2024,106.37.186.245,Surat,Personal Laptop,success,31
2025-12-09T07:23:06.863548,EDU0110,view_student_record,2020CE395,transcripts,VIII,2024-2025,106.185.17.35,Lucknow,Personal Laptop,success,88
2026-01-06T02:36:06.863553,EDU0114,access_transcript,2021EC475,digilocker,I,2023-2026,106.65.226.166,Kochi,Mobile,success,16
2025-11-29T04:40:06.863558,EDU0140,approve_exam_form,2026EC185,digilocker,I,2025-2027,1.162.173.22,Chandigarh,Personal Laptop,denied,41
2025-11-22T01:04:06.863564,EDU0152,update_attendance,2026CE575,student_records,VIII,2025-2025,123.133.49.101,Surat,Faculty Workstation,denied,62
2025-12-14T08:37:06.863569,EDU0064,digilocker_verify,2025ME291,student_records,VII,2026-2024,115.181.107.201,Pune,Personal Laptop,success,72
2025-12-13T06:19:06.863575,EDU0095,update_attendance,2026EC107,transcripts,VII,2023-2027,123.123.85.126,Ahmedabad,Mobile,success,30
2025-12-07T02:29:06.863580,EDU0062,access_transcript,2023EC980,digilocker,III,2024-2025,103.104.100.221,Delhi,Personal Laptop,success,59
2025-12-11T05:06:06.863585,EDU0067,access_transcript,2020EC800,digilocker,VII,2026-2024,103.42.22.80,Delhi,Faculty Workstation,success,76
2025-12-15T08:09:06.863591,EDU0073,approve_exam_form,2023CS887,digilocker,II,2026-2027,106.68.23.243,Chennai,Mobile,success,94
2026-02-16T07:43:06.863596,EDU0063,enter_marks,2022EC636,digilocker,VII,2024-2025,1.16.166.95,Delhi,Faculty Workstation,success,12
2025-12-10T03:30:06.863602,EDU0171,enter_marks,2023EC205,transcripts,V,2023-2024,27.96.211.237,Surat,Personal Laptop,success,8
2025-11-30T04:19:06.863607,EDU0067,approve_exam_form,2023CE198,student_records,VII,2026-2027,117.194.127.210,Kochi,Faculty Workstation,success,98
2026-02-02T01:27:06.863613,EDU0053,digilocker_verify,2021ME566,digilocker,VIII,2026-2024,27.3.222.122,Kolkata,Personal Laptop,success,6
2025-12-16T00:49:06.863618,EDU0160,access_transcript,2024CS339,digilocker,II,2025-2025,1.105.59.5,Bhopal,Personal Laptop,success,33
2025-11-28T08:37:06.863623,EDU0119,digilocker_verify,2023CS116,student_records,IV,2025-2025,1.1.132.66,Delhi,Mobile,success,2
2025-11-24T01:04:06.863628,EDU0146,approve_exam_form,2026CE752,attendance,V,2025-2024,106.126.249.169,Visakhapatnam,Mobile,success,6
2025-12-08T08:53:06.863634,EDU0054,access_transcript,2026EC423,student_records,III,2023-2027,27.180.166.157,Kolkata,Mobile,success,14
2026-01-28T05:05:06.863639,EDU0150,generate_marksheet,2022CE656,student_records,VII,2023-2024,103.196.117.135,Hyderabad,Faculty Workstation,success,10
2025-12-14T06:08:06.863645,EDU0154,approve_exam_form,2023CS840,digilocker,VII,2026-2027,117.228.44.247,Visakhapatnam,Personal Laptop,success,37
2026-01-15T05:08:06.863650,EDU0166,access_transcript,2021EC756,digilocker,III,2026-2027,115.69.224.34,Kolkata,Personal Laptop,success,96
2025-11-27T08:18:06.863656,EDU0190,digilocker_verify,2024EC741,marks_entry,VIII,2024-2024,115.50.105.245,Vadodara,Faculty Workstation,success,59
2026-02-02T07:20:06.863662,EDU0019,digilocker_verify,2022EC456,digilocker,II,2023-2024,1.12.190.50,Ahmedabad,Faculty Workstation,success,58
2025-12-20T05:30:06.863667,EDU0156,access_transcript,2026ME962,transcripts,VI,2026-2024,49.253.51.207,Ahmedabad,Personal Laptop,success,42
2025-12-09T02:18:06.863672,EDU0070,access_transcript,2022EC634,attendance,I,2025-2027,103.183.211.57,Nagpur,Mobile,success,56
2026-01-22T07:14:06.863679,EDU0075,enter_marks,2022ME202,transcripts,VII,2024-2025,117.97.235.140,Indore,Faculty Workstation,success,86
2026-02-05T05:21:06.863685,EDU0109,approve_exam_form,2020CS707,digilocker,IV,2026-2025,103.63.171.73,Chennai,Personal Laptop,success,93
2025-12-06T01:52:06.863690,EDU0176,enter_marks,2023ME877,digilocker,VII,2024-2027,103.55.145.28,Mumbai,Faculty Workstation,success,30
2025-11-28T07:28:06.863695,EDU0045,digilocker_verify,2023CS593,attendance,IV,2025-2024,49.132.203.227,Indore,Faculty Workstation,success,48
2026-01-05T04:47:06.863700,EDU0156,enter_marks,2023ME701,student_records,III,2026-2027,115.80.124.33,Chandigarh,Personal Laptop,success,59
2026-01-22T08:18:06.863705,EDU0174,approve_exam_form,2023EC366,transcripts,V,2026-2025,106.215.95.205,Jaipur,Mobile,success,27
2025-11-30T08:04:06.863711,EDU0036,generate_marksheet,2020CS535,attendance,III,2025-2027,1.31.139.82,Mumbai,Mobile,success,47
2026-01-04T09:02:06.863716,EDU0068,enter_marks,2025CS922,student_records,II,2026-2024,117.117.108.162,Nagpur,Mobile,denied,84
